ID  MINE    VEL   DIFF   DUR    GROUP_ID
2530  Fixation   1.9   1.3  200.0  111
2531  Fixation   5.2   3.2  200.0  111
2532  Fixation   0.0   -5.2  200.0  111
2533  Fixation   3.0   3.0  200.0  111
2534  Fixation   7.5   4.5  200.0  111
2535  Fixation   2.5   -5.0  200.0  111
2536  Fixation   0.0   -2.5  200.0  111
2537  Saccade   62.6   62.6  66.0  105
2538  Saccade   301.6   239.0  66.0  105
2539  Saccade   204.6   -97.0  66.0  105
2540  Saccade   72.3   -132.3  66.0  105
2541  Fixation   2.8   -69.5  450.0  112
2542  Fixation   1.8   -1.0  450.0  112
2543  Fixation   2.8   1.0  450.0  112
2544  Fixation   5.7   3.0  450.0  112
2545  Fixation   0.8   -4.9  450.0  112
2546  Fixation   6.5   5.7  450.0  112
2547  Fixation   16.9   10.4  450.0  112
2548  Fixation   1.6   -15.3  450.0  112
2549  Fixation   6.0   4.4  450.0  112
2550  Fixation   4.2   -1.8  450.0  112
2551  Fixation   7.0   2.8  450.0  112
2552  Fixation   0.2   -6.8  450.0  112
2553  Fixation   2.9   2.7  450.0  112
2554  Fixation   5.6   2.7  450.0  112
2555  Fixation   0.3   -5.3  450.0  112
2556  Fixation   7.4   7.1  450.0  112
2557  Fixation   19.3   11.9  450.0  112
2558  Fixation   25.6   6.3  450.0  112
2559  Fixation   7.0   -18.7  450.0  112
2560  Fixation   0.7   -6.3  450.0  112
2561  Fixation   2.0   1.4  450.0  112
2562  Fixation   4.7   2.7  450.0  112
2563  Fixation   8.2   3.5  450.0  112
2564  Fixation   2.3   -5.9  450.0  112
2565  Fixation   2.1   -0.2  450.0  112
2566  Fixation   2.5   0.4  450.0  112
2567  Fixation   2.2   -0.2  450.0  112
2568  Saccade   164.1   161.8  34.0  106
2569  Saccade   129.9   -34.1  34.0  106
2570  Fixation   3.4   -126.5  266.0  113
2571  Fixation   9.4   6.0  266.0  113
2572  Fixation   0.4   -9.0  266.0  113
2573  Fixation   0.6   0.3  266.0  113
2574  Fixation   5.5   4.9  266.0  113
2575  Fixation   4.1   -1.4  266.0  113
2576  Fixation   3.2   -0.9  266.0  113
2577  Fixation   0.0   -3.2  266.0  113
2578  Fixation   1.5   1.5  266.0  113
2579  Fixation   5.9   4.4  266.0  113
2580  Fixation   7.6   1.7  266.0  113
2581  Fixation   5.9   -1.7  266.0  113
2582  Fixation   14.0   8.1  266.0  113
2583  Fixation   0.7   -13.3  266.0  113
2584  Fixation   13.7   13.0  266.0  113
2585  Fixation   10.8   -2.9  266.0  113
2586  Saccade   60.3   49.5  34.0  107
2587  Saccade   102.7   42.3  34.0  107
2588  Fixation   22.3   -80.3  282.0  114
2589  Fixation   8.8   -13.6  282.0  114
2590  Fixation   1.4   -7.4  282.0  114
2591  Fixation   3.2   1.8  282.0  114
2592  Fixation   1.5   -1.7  282.0  114
2593  Fixation   1.4   -0.1  282.0  114
2594  Fixation   1.0   -0.4  282.0  114
2595  Fixation   7.9   7.0  282.0  114
2596  Fixation   5.7   -2.2  282.0  114
2597  Fixation   4.9   -0.8  282.0  114
2598  Fixation   11.2   6.3  282.0  114
2599  Fixation   3.2   -8.0  282.0  114
2600  Fixation   5.0   1.8  282.0  114
2601  Fixation   4.0   -0.9  282.0  114
2602  Fixation   4.1   0.1  282.0  114
2603  Fixation   6.1   2.0  282.0  114
2604  Fixation   8.7   2.6  282.0  114
2605  Saccade   88.0   79.3  34.0  108
2606  Saccade   176.7   88.6  34.0  108
2607  Fixation   21.3   -155.4  434.0  115
2608  Fixation   1.4   -19.9  434.0  115
2609  Fixation   6.0   4.6  434.0  115
2610  Fixation   4.0   -2.0  434.0  115
2611  Fixation   5.2   1.2  434.0  115
2612  Fixation   3.3   -1.9  434.0  115
2613  Fixation   0.0   -3.3  434.0  115
2614  Fixation   16.9   16.9  434.0  115
2615  Fixation   3.3   -13.6  434.0  115
2616  Fixation   0.0   -3.3  434.0  115
2617  Fixation   3.1   3.1  434.0  115
2618  Fixation   8.1   5.0  434.0  115
2619  Fixation   0.0   -8.1  434.0  115
2620  Fixation   3.0   3.0  434.0  115
2621  Fixation   4.8   1.8  434.0  115
2622  Fixation   3.3   -1.5  434.0  115
2623  Fixation   15.5   12.2  434.0  115
2624  Fixation   5.5   -9.9  434.0  115
2625  Fixation   6.8   1.2  434.0  115
2626  Fixation   4.8   -1.9  434.0  115
2627  Fixation   4.9   0.0  434.0  115
2628  Fixation   2.3   -2.6  434.0  115
2629  Fixation   2.1   -0.1  434.0  115
2630  Fixation   9.5   7.4  434.0  115
2631  Fixation   8.0   -1.5  434.0  115
2632  Fixation   3.5   -4.5  434.0  115
2633  Saccade   248.8   245.3  32.0  109
2634  Saccade   125.9   -122.9  32.0  109
2635  Fixation   9.1   -116.8  1008.0  116
2636  Fixation   17.7   8.6  1008.0  116
2637  Fixation   5.3   -12.4  1008.0  116
2638  Fixation   1.8   -3.4  1008.0  116
2639  Fixation   0.6   -1.3  1008.0  116
2640  Fixation   0.0   -0.6  1008.0  116
2641  Fixation   1.2   1.2  1008.0  116
2642  Fixation   5.0   3.7  1008.0  116
2643  Fixation   0.0   -5.0  1008.0  116
2644  Fixation   6.8   6.8  1008.0  116
2645  Fixation   3.2   -3.6  1008.0  116
2646  Fixation   13.5   10.4  1008.0  116
2647  Fixation   0.2   -13.4  1008.0  116
2648  Fixation   6.3   6.1  1008.0  116
2649  Fixation   20.8   14.5  1008.0  116
2650  Fixation   5.0   -15.7  1008.0  116
2651  Fixation   0.0   -5.0  1008.0  116
2652  Fixation   5.5   5.5  1008.0  116
2653  Fixation   1.4   -4.1  1008.0  116
2654  Fixation   1.4   0.0  1008.0  116
2655  Fixation   4.4   3.0  1008.0  116
2656  Fixation   8.5   4.1  1008.0  116
2657  Fixation   4.5   -4.0  1008.0  116
2658  Fixation   5.2   0.7  1008.0  116
2659  Fixation   0.0   -5.2  1008.0  116
2660  Fixation   4.0   4.0  1008.0  116
2661  Fixation   7.6   3.6  1008.0  116
2662  Fixation   9.4   1.8  1008.0  116
2663  Fixation   4.6   -4.8  1008.0  116
2664  Fixation   1.8   -2.7  1008.0  116
2665  Fixation   2.3   0.4  1008.0  116
2666  Fixation   7.6   5.3  1008.0  116
2667  Fixation   11.5   3.9  1008.0  116
2668  Fixation   0.5   -10.9  1008.0  116
2669  Fixation   0.2   -0.3  1008.0  116
2670  Fixation   0.0   -0.2  1008.0  116
2671  Fixation   5.2   5.1  1008.0  116
2672  Fixation   1.2   -4.0  1008.0  116
2673  Fixation   6.5   5.3  1008.0  116
2674  Fixation   0.0   -6.5  1008.0  116
2675  Fixation   2.9   2.9  1008.0  116
2676  Fixation   6.0   3.1  1008.0  116
2677  Fixation   1.1   -4.9  1008.0  116
2678  Fixation   1.4   0.3  1008.0  116
2679  Fixation   1.6   0.2  1008.0  116
2680  Fixation   3.7   2.2  1008.0  116
2681  Fixation   4.0   0.2  1008.0  116
2682  Fixation   5.1   1.1  1008.0  116
2683  Fixation   1.0   -4.0  1008.0  116
2684  Fixation   4.7   3.7  1008.0  116
2685  Fixation   3.8   -0.9  1008.0  116
2686  Fixation   4.6   0.9  1008.0  116
2687  Fixation   8.0   3.3  1008.0  116
2688  Fixation   2.2   -5.8  1008.0  116
2689  Fixation   0.0   -2.2  1008.0  116
2690  Fixation   2.9   2.9  1008.0  116
2691  Fixation   10.5   7.6  1008.0  116
2692  Fixation   7.3   -3.2  1008.0  116
2693  Fixation   0.0   -7.3  1008.0  116
2694  Fixation   16.9   16.9  1008.0  116
2695  Blink   0.0   -16.9  468.0  12
2696  Blink   5.1   5.1  468.0  12
2697  Blink   13.1   8.1  468.0  12
2698  Blink   1.2   -12.0  468.0  12
2699  Blink   6.5   5.3  468.0  12
2700  Blink   nan   nan  468.0  12
2701  Blink   nan   nan  468.0  12
2702  Blink   nan   nan  468.0  12
2703  Blink   nan   nan  468.0  12
2704  Blink   nan   nan  468.0  12
2705  Blink   nan   nan  468.0  12
2706  Blink   nan   nan  468.0  12
2707  Blink   nan   nan  468.0  12
2708  Blink   nan   nan  468.0  12
2709  Blink   nan   nan  468.0  12
2710  Blink   nan   nan  468.0  12
2711  Blink   nan   nan  468.0  12
2712  Blink   nan   nan  468.0  12
2713  Blink   344.9   nan  468.0  12
2714  Blink   102.8   -242.0  468.0  12
2715  Blink   0.0   -102.8  468.0  12
2716  Blink   48.8   48.8  468.0  12
2717  Blink   0.0   -48.8  468.0  12
2718  Blink   5.3   5.3  468.0  12
2719  Blink   4.4   -0.9  468.0  12
2720  Blink   0.5   -3.9  468.0  12
2721  Blink   6.0   5.5  468.0  12
2722  Blink   10.3   4.3  468.0  12
2723  Fixation   6.8   -3.5  1092.0  117
2724  Fixation   0.4   -6.4  1092.0  117
2725  Fixation   0.1   -0.3  1092.0  117
2726  Fixation   4.8   4.7  1092.0  117
2727  Fixation   9.7   4.8  1092.0  117
2728  Fixation   0.2   -9.5  1092.0  117
2729  Fixation   1.7   1.5  1092.0  117
2730  Fixation   0.0   -1.7  1092.0  117
2731  Fixation   2.8   2.8  1092.0  117
2732  Fixation   0.0   -2.8  1092.0  117
2733  Fixation   2.6   2.6  1092.0  117
2734  Fixation   6.7   4.1  1092.0  117
2735  Fixation   0.1   -6.5  1092.0  117
2736  Fixation   6.2   6.0  1092.0  117
2737  Fixation   4.8   -1.4  1092.0  117
2738  Fixation   0.1   -4.7  1092.0  117
2739  Fixation   5.0   4.9  1092.0  117
2740  Fixation   3.3   -1.7  1092.0  117
2741  Fixation   0.4   -3.0  1092.0  117
2742  Fixation   0.7   0.4  1092.0  117
2743  Fixation   2.1   1.4  1092.0  117
2744  Fixation   2.0   -0.1  1092.0  117
2745  Fixation   5.4   3.5  1092.0  117
2746  Fixation   4.4   -1.0  1092.0  117
2747  Fixation   0.3   -4.1  1092.0  117
2748  Fixation   4.4   4.1  1092.0  117
2749  Fixation   9.3   4.9  1092.0  117
2750  Fixation   8.2   -1.1  1092.0  117
2751  Fixation   5.9   -2.3  1092.0  117
2752  Fixation   3.2   -2.7  1092.0  117
2753  Fixation   0.0   -3.2  1092.0  117
2754  Fixation   5.5   5.5  1092.0  117
2755  Fixation   1.3   -4.1  1092.0  117
2756  Fixation   0.0   -1.3  1092.0  117
2757  Fixation   12.9   12.9  1092.0  117
2758  Fixation   10.0   -2.9  1092.0  117
2759  Fixation   6.1   -3.9  1092.0  117
2760  Fixation   1.3   -4.8  1092.0  117
2761  Fixation   2.5   1.1  1092.0  117
2762  Fixation   3.1   0.6  1092.0  117
2763  Fixation   7.1   4.0  1092.0  117
2764  Fixation   7.2   0.1  1092.0  117
2765  Fixation   1.8   -5.3  1092.0  117
2766  Fixation   3.7   1.9  1092.0  117
2767  Fixation   3.2   -0.5  1092.0  117
2768  Fixation   0.7   -2.5  1092.0  117
2769  Fixation   2.8   2.2  1092.0  117
2770  Fixation   14.9   12.1  1092.0  117
2771  Fixation   0.4   -14.5  1092.0  117
2772  Fixation   5.9   5.5  1092.0  117
2773  Fixation   0.0   -5.9  1092.0  117
2774  Fixation   5.2   5.2  1092.0  117
2775  Fixation   2.7   -2.5  1092.0  117
2776  Fixation   2.1   -0.6  1092.0  117
2777  Fixation   2.1   0.0  1092.0  117
2778  Fixation   5.4   3.3  1092.0  117
2779  Fixation   0.0   -5.3  1092.0  117
2780  Fixation   0.8   0.8  1092.0  117
2781  Fixation   1.8   0.9  1092.0  117
2782  Fixation   5.7   4.0  1092.0  117
2783  Fixation   2.4   -3.3  1092.0  117
2784  Fixation   5.0   2.6  1092.0  117
2785  Fixation   9.2   4.2  1092.0  117
2786  Fixation   6.9   -2.3  1092.0  117
2787  Fixation   0.4   -6.4  1092.0  117
2788  Fixation   1.0   0.6  1092.0  117
2789  Saccade   48.1   47.1  16.0  110
2790  Fixation   0.1   -47.9  534.0  118
2791  Fixation   7.0   6.8  534.0  118
2792  Fixation   2.3   -4.7  534.0  118
2793  Fixation   5.4   3.1  534.0  118
2794  Fixation   2.8   -2.6  534.0  118
2795  Fixation   5.8   3.0  534.0  118
2796  Fixation   0.0   -5.8  534.0  118
2797  Fixation   0.8   0.8  534.0  118
2798  Fixation   2.2   1.4  534.0  118
2799  Fixation   2.2   0.0  534.0  118
2800  Fixation   8.6   6.4  534.0  118
2801  Fixation   0.8   -7.8  534.0  118
2802  Fixation   2.1   1.3  534.0  118
2803  Fixation   11.1   8.9  534.0  118
2804  Fixation   8.3   -2.8  534.0  118
2805  Fixation   1.2   -7.0  534.0  118
2806  Fixation   8.5   7.3  534.0  118
2807  Fixation   0.6   -7.9  534.0  118
2808  Fixation   4.8   4.2  534.0  118
2809  Fixation   4.1   -0.7  534.0  118
2810  Fixation   1.2   -2.9  534.0  118
2811  Fixation   0.0   -1.2  534.0  118
2812  Fixation   0.7   0.7  534.0  118
2813  Fixation   1.4   0.6  534.0  118
2814  Fixation   3.5   2.1  534.0  118
2815  Fixation   9.2   5.7  534.0  118
2816  Fixation   3.1   -6.1  534.0  118
2817  Fixation   2.7   -0.4  534.0  118
2818  Fixation   0.1   -2.6  534.0  118
2819  Fixation   2.6   2.5  534.0  118
2820  Fixation   0.0   -2.6  534.0  118
2821  Fixation   6.5   6.5  534.0  118
2822  Saccade   54.4   47.9  16.0  111
2823  Fixation   11.8   -42.6  784.0  119
2824  Fixation   4.4   -7.4  784.0  119
2825  Fixation   7.2   2.8  784.0  119
2826  Fixation   0.0   -7.2  784.0  119
2827  Fixation   2.8   2.8  784.0  119
2828  Fixation   6.9   4.0  784.0  119
2829  Fixation   7.1   0.2  784.0  119
2830  Fixation   4.6   -2.4  784.0  119
2831  Fixation   0.0   -4.6  784.0  119
2832  Fixation   2.9   2.9  784.0  119
2833  Fixation   2.0   -0.8  784.0  119
2834  Fixation   4.1   2.1  784.0  119
2835  Fixation   0.3   -3.8  784.0  119
2836  Fixation   5.9   5.6  784.0  119
2837  Fixation   3.1   -2.8  784.0  119
2838  Fixation   0.1   -2.9  784.0  119
2839  Fixation   0.1   -0.1  784.0  119
2840  Fixation   2.2   2.1  784.0  119
2841  Fixation   1.7   -0.5  784.0  119
2842  Fixation   1.3   -0.4  784.0  119
2843  Fixation   1.1   -0.2  784.0  119
2844  Fixation   2.5   1.3  784.0  119
2845  Fixation   4.6   2.1  784.0  119
2846  Fixation   3.2   -1.4  784.0  119
2847  Fixation   2.8   -0.4  784.0  119
2848  Fixation   8.0   5.3  784.0  119
2849  Fixation   10.7   2.7  784.0  119
2850  Fixation   0.0   -10.7  784.0  119
2851  Fixation   2.3   2.3  784.0  119
2852  Fixation   6.5   4.2  784.0  119
2853  Fixation   0.6   -5.9  784.0  119
2854  Fixation   6.1   5.5  784.0  119
2855  Fixation   5.7   -0.5  784.0  119
2856  Fixation   3.8   -1.9  784.0  119
2857  Fixation   0.0   -3.8  784.0  119
2858  Fixation   6.1   6.1  784.0  119
2859  Fixation   1.2   -4.9  784.0  119
2860  Fixation   1.4   0.2  784.0  119
2861  Fixation   2.4   1.0  784.0  119
2862  Fixation   0.9   -1.5  784.0  119
2863  Fixation   0.8   -0.1  784.0  119
2864  Fixation   0.0   -0.8  784.0  119
2865  Fixation   2.0   2.0  784.0  119
2866  Fixation   4.8   2.7  784.0  119
2867  Fixation   4.3   -0.5  784.0  119
2868  Fixation   3.1   -1.2  784.0  119
2869  Fixation   15.9   12.8  784.0  119
2870  Saccade   96.9   81.1  16.0  112
2871  Fixation   1.1   -95.9  166.0  120
2872  Fixation   1.1   -0.0  166.0  120
2873  Fixation   5.0   3.9  166.0  120
2874  Fixation   3.6   -1.4  166.0  120
2875  Fixation   0.1   -3.5  166.0  120
2876  Fixation   7.1   7.0  166.0  120
2877  Fixation   2.7   -4.4  166.0  120
2878  Fixation   5.7   3.1  166.0  120
2879  Fixation   1.7   -4.0  166.0  120
2880  Fixation   28.1   26.3  166.0  120
2881  Saccade   74.3   46.2  18.0  113
2882  Fixation   7.9   -66.4  132.0  121
2883  Fixation   0.0   -7.9  132.0  121
2884  Fixation   4.5   4.5  132.0  121
2885  Fixation   3.9   -0.6  132.0  121
2886  Fixation   3.4   -0.5  132.0  121
2887  Fixation   3.3   -0.1  132.0  121
2888  Fixation   0.9   -2.3  132.0  121
2889  Fixation   9.3   8.3  132.0  121
2890  Saccade   207.1   197.9  34.0  114
2891  Saccade   104.7   -102.5  34.0  114
2892  Fixation   9.0   -95.7  684.0  122
2893  Fixation   0.0   -9.0  684.0  122
2894  Fixation   10.6   10.6  684.0  122
2895  Fixation   2.2   -8.4  684.0  122
2896  Fixation   3.0   0.8  684.0  122
2897  Fixation   2.5   -0.5  684.0  122
2898  Fixation   0.0   -2.5  684.0  122
2899  Fixation   7.5   7.5  684.0  122
2900  Fixation   3.4   -4.1  684.0  122
2901  Fixation   0.0   -3.4  684.0  122
2902  Fixation   25.6   25.6  684.0  122
2903  Fixation   16.5   -9.1  684.0  122
2904  Fixation   12.3   -4.2  684.0  122
2905  Fixation   2.9   -9.5  684.0  122
2906  Fixation   0.2   -2.7  684.0  122
2907  Fixation   3.8   3.6  684.0  122
2908  Fixation   2.8   -1.0  684.0  122
2909  Fixation   8.6   5.9  684.0  122
2910  Fixation   8.3   -0.4  684.0  122
2911  Fixation   0.0   -8.3  684.0  122
2912  Fixation   18.3   18.3  684.0  122
2913  Fixation   6.0   -12.3  684.0  122
2914  Fixation   7.7   1.7  684.0  122
2915  Fixation   2.1   -5.7  684.0  122
2916  Fixation   2.1   -0.0  684.0  122
2917  Fixation   5.3   3.2  684.0  122
2918  Fixation   3.7   -1.6  684.0  122
2919  Fixation   5.8   2.2  684.0  122
2920  Fixation   0.0   -5.8  684.0  122
2921  Fixation   0.0   -0.0  684.0  122
2922  Fixation   7.2   7.2  684.0  122
2923  Fixation   0.0   -7.2  684.0  122
2924  Fixation   0.0   0.0  684.0  122
2925  Fixation   1.5   1.5  684.0  122
2926  Fixation   1.1   -0.4  684.0  122
2927  Fixation   0.3   -0.8  684.0  122
2928  Fixation   1.9   1.6  684.0  122
2929  Fixation   2.0   0.0  684.0  122
2930  Fixation   2.7   0.8  684.0  122
2931  Fixation   6.5   3.7  684.0  122
2932  Fixation   4.6   -1.8  684.0  122
2933  Saccade   79.2   74.5  16.0  115
2934  Fixation   1.9   -77.2  166.0  123
2935  Fixation   7.2   5.3  166.0  123
2936  Fixation   8.4   1.2  166.0  123
2937  Fixation   2.6   -5.8  166.0  123
2938  Fixation   2.6   -0.0  166.0  123
2939  Fixation   16.0   13.4  166.0  123
2940  Fixation   2.4   -13.6  166.0  123
2941  Fixation   0.0   -2.4  166.0  123
2942  Fixation   0.1   0.1  166.0  123
2943  Fixation   9.7   9.6  166.0  123
2944  Saccade   39.5   29.8  18.0  116
2945  Fixation   1.5   -38.0  682.0  124
2946  Fixation   2.9   1.4  682.0  124
2947  Fixation   1.5   -1.4  682.0  124
2948  Fixation   5.3   3.8  682.0  124
2949  Fixation   4.6   -0.7  682.0  124
2950  Fixation   7.0   2.5  682.0  124
2951  Fixation   0.0   -7.0  682.0  124
2952  Fixation   11.2   11.2  682.0  124
2953  Fixation   0.0   -11.2  682.0  124
2954  Fixation   1.7   1.7  682.0  124
2955  Fixation   4.8   3.1  682.0  124
2956  Fixation   6.9   2.1  682.0  124
2957  Fixation   4.2   -2.7  682.0  124
2958  Fixation   9.5   5.4  682.0  124
2959  Fixation   8.1   -1.5  682.0  124
2960  Fixation   4.6   -3.4  682.0  124
2961  Fixation   8.9   4.3  682.0  124
2962  Fixation   4.9   -4.1  682.0  124
2963  Fixation   0.9   -4.0  682.0  124
2964  Fixation   6.8   5.9  682.0  124
2965  Fixation   9.5   2.7  682.0  124
2966  Fixation   6.2   -3.3  682.0  124
2967  Fixation   2.1   -4.1  682.0  124
2968  Fixation   1.9   -0.3  682.0  124
2969  Fixation   4.2   2.3  682.0  124
2970  Fixation   1.5   -2.7  682.0  124
2971  Fixation   10.1   8.6  682.0  124
2972  Fixation   28.8   18.8  682.0  124
2973  Fixation   4.6   -24.2  682.0  124
2974  Fixation   4.6   -0.0  682.0  124
2975  Fixation   10.2   5.6  682.0  124
2976  Fixation   7.9   -2.4  682.0  124
2977  Fixation   7.0   -0.9  682.0  124
2978  Fixation   4.9   -2.0  682.0  124
2979  Fixation   1.3   -3.6  682.0  124
2980  Fixation   0.0   -1.3  682.0  124
2981  Fixation   3.5   3.5  682.0  124
2982  Fixation   5.5   2.0  682.0  124
2983  Fixation   8.4   2.8  682.0  124
2984  Fixation   5.0   -3.4  682.0  124
2985  Fixation   0.0   -5.0  682.0  124
2986  Saccade   196.2   196.2  34.0  117
2987  Saccade   77.8   -118.5  34.0  117
2988  Fixation   4.9   -72.8  134.0  125
2989  Fixation   2.5   -2.4  134.0  125
2990  Fixation   1.7   -0.8  134.0  125
2991  Fixation   9.8   8.2  134.0  125
2992  Fixation   2.5   -7.3  134.0  125
2993  Fixation   0.1   -2.4  134.0  125
2994  Fixation   10.7   10.6  134.0  125
2995  Fixation   6.3   -4.4  134.0  125
2996  Saccade   109.4   103.1  16.0  118
2997  Fixation   9.1   -100.3  284.0  126
2998  Fixation   7.1   -2.0  284.0  126
2999  Fixation   1.3   -5.8  284.0  126
3000  Fixation   6.9   5.6  284.0  126
3001  Fixation   1.3   -5.5  284.0  126
3002  Fixation   5.0   3.7  284.0  126
3003  Fixation   5.2   0.2  284.0  126
3004  Fixation   0.9   -4.3  284.0  126
3005  Fixation   9.4   8.4  284.0  126
3006  Fixation   0.0   -9.3  284.0  126
3007  Fixation   1.9   1.8  284.0  126
3008  Fixation   2.5   0.7  284.0  126
3009  Fixation   1.3   -1.3  284.0  126
3010  Fixation   3.6   2.3  284.0  126
3011  Fixation   25.7   22.1  284.0  126
3012  Fixation   0.0   -25.7  284.0  126
3013  Fixation   3.4   3.4  284.0  126
3014  Saccade   58.5   55.1  16.0  119
3015  Fixation   3.1   -55.4  416.0  127
3016  Fixation   1.7   -1.4  416.0  127
3017  Fixation   2.0   0.3  416.0  127
3018  Fixation   7.3   5.3  416.0  127
3019  Fixation   0.4   -6.9  416.0  127
3020  Fixation   1.3   0.9  416.0  127
3021  Fixation   4.6   3.3  416.0  127
3022  Fixation   0.0   -4.6  416.0  127
3023  Fixation   0.4   0.4  416.0  127
3024  Fixation   4.2   3.8  416.0  127
3025  Fixation   2.2   -2.0  416.0  127
3026  Fixation   0.9   -1.3  416.0  127
3027  Fixation   7.3   6.4  416.0  127
3028  Fixation   6.2   -1.1  416.0  127
3029  Fixation   1.5   -4.6  416.0  127
3030  Fixation   3.3   1.7  416.0  127
3031  Fixation   0.0   -3.3  416.0  127
3032  Fixation   3.7   3.7  416.0  127
3033  Fixation   9.5   5.9  416.0  127
3034  Fixation   2.7   -6.8  416.0  127
3035  Fixation   7.9   5.2  416.0  127
3036  Fixation   5.8   -2.1  416.0  127
3037  Fixation   5.7   -0.1  416.0  127
3038  Fixation   7.3   1.6  416.0  127
3039  Fixation   10.8   3.5  416.0  127
3040  Saccade   70.8   60.0  34.0  120
3041  Saccade   63.3   -7.5  34.0  120
3042  Fixation   12.7   -50.6  416.0  128
3043  Fixation   0.0   -12.7  416.0  128
3044  Fixation   7.6   7.6  416.0  128
3045  Fixation   0.0   -7.6  416.0  128
3046  Fixation   3.6   3.6  416.0  128
3047  Fixation   0.0   -3.6  416.0  128
3048  Fixation   5.6   5.6  416.0  128
3049  Fixation   0.1   -5.5  416.0  128
3050  Fixation   8.9   8.8  416.0  128
3051  Fixation   5.2   -3.7  416.0  128
3052  Fixation   3.1   -2.1  416.0  128
3053  Fixation   0.0   -3.1  416.0  128
3054  Fixation   1.3   1.3  416.0  128
3055  Fixation   4.0   2.6  416.0  128
3056  Fixation   4.1   0.1  416.0  128
3057  Fixation   0.0   -4.1  416.0  128
3058  Fixation   1.8   1.8  416.0  128
3059  Fixation   1.1   -0.6  416.0  128
3060  Fixation   4.8   3.7  416.0  128
3061  Fixation   11.4   6.6  416.0  128
3062  Fixation   5.0   -6.4  416.0  128
3063  Fixation   3.1   -1.9  416.0  128
3064  Fixation   3.6   0.5  416.0  128
3065  Fixation   3.0   -0.7  416.0  128
3066  Fixation   3.0   -0.0  416.0  128
3067  Saccade   87.4   84.5  18.0  121
3068  Fixation   0.0   -87.4  550.0  129
3069  Fixation   3.1   3.1  550.0  129
3070  Fixation   1.9   -1.2  550.0  129
3071  Fixation   0.1   -1.7  550.0  129
3072  Fixation   1.8   1.6  550.0  129
3073  Fixation   1.5   -0.2  550.0  129
3074  Fixation   10.1   8.6  550.0  129
3075  Fixation   3.4   -6.7  550.0  129
3076  Fixation   12.9   9.5  550.0  129
3077  Fixation   18.8   5.9  550.0  129
3078  Fixation   4.8   -14.0  550.0  129
3079  Fixation   8.2   3.4  550.0  129
3080  Fixation   5.6   -2.5  550.0  129
3081  Fixation   3.3   -2.3  550.0  129
3082  Fixation   1.8   -1.6  550.0  129
3083  Fixation   4.6   2.8  550.0  129
3084  Fixation   0.1   -4.4  550.0  129
3085  Fixation   8.6   8.4  550.0  129
3086  Fixation   3.3   -5.2  550.0  129
3087  Fixation   3.9   0.6  550.0  129
3088  Fixation   2.8   -1.1  550.0  129
3089  Fixation   7.0   4.2  550.0  129
3090  Fixation   1.4   -5.5  550.0  129
3091  Fixation   4.8   3.3  550.0  129
3092  Fixation   2.1   -2.7  550.0  129
3093  Fixation   1.6   -0.5  550.0  129
3094  Fixation   1.4   -0.2  550.0  129
3095  Fixation   3.7   2.3  550.0  129
3096  Fixation   1.4   -2.3  550.0  129
3097  Fixation   2.4   1.1  550.0  129
3098  Fixation   0.5   -2.0  550.0  129
3099  Fixation   4.3   3.9  550.0  129
3100  Fixation   2.2   -2.1  550.0  129
3101  Saccade   41.0   38.7  16.0  122
3102  Fixation   16.5   -24.5  250.0  130
3103  Fixation   7.3   -9.2  250.0  130
3104  Fixation   3.6   -3.7  250.0  130
3105  Fixation   3.2   -0.4  250.0  130
3106  Fixation   1.3   -1.9  250.0  130
3107  Fixation   8.2   6.9  250.0  130
3108  Fixation   2.6   -5.6  250.0  130
3109  Fixation   0.7   -1.8  250.0  130
3110  Fixation   0.5   -0.2  250.0  130
3111  Fixation   4.8   4.3  250.0  130
3112  Fixation   0.3   -4.5  250.0  130
3113  Fixation   0.0   -0.3  250.0  130
3114  Fixation   4.5   4.5  250.0  130
3115  Fixation   10.1   5.6  250.0  130
3116  Fixation   10.1   0.0  250.0  130
3117  Saccade   53.0   43.0  50.0  123
3118  Saccade   120.1   67.0  50.0  123
3119  Saccade   54.7   -65.3  50.0  123
3120  Fixation   5.2   -49.6  650.0  131
3121  Fixation   4.8   -0.3  650.0  131
3122  Fixation   5.0   0.1  650.0  131
3123  Fixation   0.7   -4.2  650.0  131
3124  Fixation   0.5   -0.3  650.0  131
3125  Fixation   0.0   -0.5  650.0  131
3126  Fixation   1.2   1.2  650.0  131
3127  Fixation   0.6   -0.6  650.0  131
3128  Fixation   4.0   3.4  650.0  131
3129  Fixation   0.0   -4.0  650.0  131
3130  Fixation   12.6   12.6  650.0  131
3131  Fixation   1.3   -11.3  650.0  131
3132  Fixation   10.6   9.3  650.0  131
3133  Fixation   7.1   -3.6  650.0  131
3134  Fixation   0.7   -6.4  650.0  131
3135  Fixation   3.0   2.3  650.0  131
3136  Fixation   3.1   0.1  650.0  131
3137  Fixation   0.1   -3.0  650.0  131
3138  Fixation   1.4   1.4  650.0  131
3139  Fixation   5.4   3.9  650.0  131
3140  Fixation   5.5   0.1  650.0  131
3141  Fixation   4.4   -1.0  650.0  131
3142  Fixation   2.1   -2.4  650.0  131
3143  Fixation   4.0   1.9  650.0  131
3144  Fixation   0.7   -3.3  650.0  131
3145  Fixation   8.4   7.7  650.0  131
3146  Fixation   14.3   6.0  650.0  131
