ID  MINE      GT       VEL   DUR    GROUP_ID
1819  Saccade  Saccade  154.4  50.0  82
1820  Fixation  Fixation  3.9  384.0  79
1821  Fixation  Fixation  3.2  384.0  79
1822  Fixation  Fixation  3.5  384.0  79
1823  Fixation  Fixation  2.7  384.0  79
1824  Fixation  Fixation  1.8  384.0  79
1825  Fixation  Fixation  0.0  384.0  79
1826  Fixation  Fixation  3.6  384.0  79
1827  Fixation  Fixation  2.7  384.0  79
1828  Fixation  Fixation  6.7  384.0  79
1829  Fixation  Fixation  3.1  384.0  79
1830  Fixation  Fixation  8.8  384.0  79
1831  Fixation  Fixation  11.3  384.0  79
1832  Fixation  Fixation  3.6  384.0  79
1833  Fixation  Fixation  9.9  384.0  79
1834  Fixation  Fixation  0.1  384.0  79
1835  Fixation  Fixation  1.3  384.0  79
1836  Fixation  Fixation  1.5  384.0  79
1837  Fixation  Fixation  6.8  384.0  79
1838  Fixation  Fixation  2.7  384.0  79
1839  Fixation  Fixation  1.8  384.0  79
1840  Fixation  Fixation  7.6  384.0  79
1841  Fixation  Fixation  11.4  384.0  79
1842  Fixation  Fixation  0.0  384.0  79
1843  Saccade  Saccade  124.7  116.0  83
1844  Saccade  Saccade  302.5  116.0  83
1845  Saccade  Saccade  294.8  116.0  83
1846  Saccade  Saccade  280.2  116.0  83
1847  Saccade  Saccade  211.4  116.0  83
1848  Saccade  Saccade  203.6  116.0  83
1849  Saccade  Saccade  82.6  116.0  83
1850  Fixation  Fixation  0.0  284.0  80
1851  Fixation  Fixation  4.3  284.0  80
1852  Fixation  Fixation  8.2  284.0  80
1853  Fixation  Fixation  16.1  284.0  80
1854  Fixation  Fixation  14.7  284.0  80
1855  Fixation  Fixation  17.6  284.0  80
1856  Fixation  Fixation  1.8  284.0  80
1857  Fixation  Fixation  1.7  284.0  80
1858  Fixation  Fixation  5.0  284.0  80
1859  Fixation  Fixation  0.1  284.0  80
1860  Fixation  Fixation  0.9  284.0  80
1861  Fixation  Fixation  14.6  284.0  80
1862  Fixation  Fixation  9.8  284.0  80
1863  Fixation  Fixation  0.7  284.0  80
1864  Fixation  Fixation  1.7  284.0  80
1865  Fixation  Fixation  1.5  284.0  80
1866  Fixation  Fixation  23.4  284.0  80
1867  Saccade  Saccade  190.1  50.0  84
1868  Saccade  Saccade  100.5  50.0  84
1869  Saccade  Saccade  59.5  50.0  84
1870  Fixation  Fixation  3.3  183.0  81
1871  Fixation  Fixation  8.9  183.0  81
1872  Fixation  Fixation  0.1  183.0  81
1873  Fixation  Fixation  0.1  183.0  81
1874  Fixation  Fixation  2.0  183.0  81
1875  Fixation  Fixation  4.5  183.0  81
1876  Fixation  Fixation  3.2  183.0  81
1877  Fixation  Fixation  0.0  183.0  81
1878  Fixation  Fixation  1.3  183.0  81
1879  Fixation  Fixation  7.6  183.0  81
1880  Fixation  Fixation  14.4  183.0  81
1881  Saccade  Saccade  108.8  83.0  85
1882  Saccade  Saccade  317.0  83.0  85
1883  Saccade  Saccade  245.5  83.0  85
1884  Saccade  Saccade  258.7  83.0  85
1885  Saccade  Saccade  122.6  83.0  85
1886  Fixation  Fixation  8.8  284.0  82
1887  Fixation  Fixation  7.8  284.0  82
1888  Fixation  Fixation  2.2  284.0  82
1889  Fixation  Fixation  7.5  284.0  82
1890  Fixation  Fixation  3.9  284.0  82
1891  Fixation  Fixation  1.1  284.0  82
1892  Fixation  Fixation  6.4  284.0  82
1893  Fixation  Fixation  0.0  284.0  82
1894  Fixation  Fixation  1.6  284.0  82
1895  Fixation  Fixation  0.5  284.0  82
1896  Fixation  Fixation  2.2  284.0  82
1897  Fixation  Fixation  3.8  284.0  82
1898  Fixation  Fixation  0.0  284.0  82
1899  Fixation  Fixation  8.7  284.0  82
1900  Fixation  Fixation  0.0  284.0  82
1901  Fixation  Fixation  0.0  284.0  82
1902  Fixation  Fixation  5.5  284.0  82
1903  Saccade  Saccade  216.8  50.0  86
1904  Saccade  Saccade  211.3  50.0  86
1905  Saccade  Saccade  74.0  50.0  86
1906  Fixation  Fixation  5.2  167.0  83
1907  Fixation  Fixation  9.8  167.0  83
1908  Fixation  Fixation  0.8  167.0  83
1909  Fixation  Fixation  0.0  167.0  83
1910  Fixation  Fixation  4.0  167.0  83
1911  Fixation  Fixation  3.2  167.0  83
1912  Fixation  Fixation  2.3  167.0  83
1913  Fixation  Fixation  1.3  167.0  83
1914  Fixation  Fixation  4.5  167.0  83
1915  Fixation  Fixation  8.5  167.0  83
1916  Saccade  Saccade  51.9  16.0  87
1917  Fixation  Fixation  0.5  650.0  84
1918  Fixation  Fixation  0.5  650.0  84
1919  Fixation  Fixation  1.6  650.0  84
1920  Fixation  Fixation  5.9  650.0  84
1921  Fixation  Fixation  0.7  650.0  84
1922  Fixation  Fixation  10.7  650.0  84
1923  Fixation  Fixation  6.1  650.0  84
1924  Fixation  Fixation  6.1  650.0  84
1925  Fixation  Fixation  8.9  650.0  84
1926  Fixation  Fixation  3.4  650.0  84
1927  Fixation  Fixation  0.0  650.0  84
1928  Fixation  Fixation  1.3  650.0  84
1929  Fixation  Fixation  1.3  650.0  84
1930  Fixation  Fixation  5.1  650.0  84
1931  Fixation  Fixation  0.6  650.0  84
1932  Fixation  Fixation  3.9  650.0  84
1933  Fixation  Fixation  12.5  650.0  84
1934  Fixation  Fixation  3.4  650.0  84
1935  Fixation  Fixation  8.6  650.0  84
1936  Fixation  Fixation  2.9  650.0  84
1937  Fixation  Fixation  2.8  650.0  84
1938  Fixation  Fixation  0.7  650.0  84
1939  Fixation  Fixation  0.2  650.0  84
1940  Fixation  Fixation  12.9  650.0  84
1941  Fixation  Fixation  8.2  650.0  84
1942  Fixation  Fixation  0.5  650.0  84
1943  Fixation  Fixation  0.0  650.0  84
1944  Fixation  Fixation  8.3  650.0  84
1945  Fixation  Fixation  2.4  650.0  84
1946  Fixation  Fixation  3.1  650.0  84
1947  Fixation  Fixation  28.4  650.0  84
1948  Fixation  Fixation  1.8  650.0  84
1949  Fixation  Fixation  0.6  650.0  84
1950  Fixation  Fixation  3.2  650.0  84
1951  Fixation  Fixation  5.6  650.0  84
1952  Fixation  Fixation  2.9  650.0  84
1953  Fixation  Fixation  7.4  650.0  84
1954  Fixation  Fixation  4.4  650.0  84
1955  Fixation  Fixation  11.1  650.0  84
1956  Saccade  Saccade  30.6  34.0  88
1957  Saccade  Saccade  239.4  34.0  88
1958  EyesNotFound  EyesNotFound  nan  166.0  6
1959  EyesNotFound  EyesNotFound  nan  166.0  6
1960  EyesNotFound  EyesNotFound  nan  166.0  6
1961  EyesNotFound  EyesNotFound  nan  166.0  6
1962  EyesNotFound  EyesNotFound  nan  166.0  6
1963  EyesNotFound  EyesNotFound  nan  166.0  6
1964  EyesNotFound  EyesNotFound  nan  166.0  6
1965  EyesNotFound  EyesNotFound  nan  166.0  6
1966  EyesNotFound  EyesNotFound  nan  166.0  6
1967  EyesNotFound  EyesNotFound  nan  166.0  6
1968  Saccade  Saccade  nan  34.0  89
1969  Saccade  Saccade  202.6  34.0  89
1970  Fixation  Fixation  0.9  16.0  85
1971  Saccade  Saccade  36.8  17.0  90
1972  Fixation  Fixation  12.2  317.0  86
1973  Fixation  Fixation  7.3  317.0  86
1974  Fixation  Fixation  4.7  317.0  86
1975  Fixation  Fixation  7.7  317.0  86
1976  Fixation  Fixation  7.4  317.0  86
1977  Fixation  Fixation  12.4  317.0  86
1978  Fixation  Fixation  0.6  317.0  86
1979  Fixation  Fixation  4.8  317.0  86
1980  Fixation  Fixation  5.0  317.0  86
1981  Fixation  Fixation  5.0  317.0  86
1982  Fixation  Fixation  9.7  317.0  86
1983  Fixation  Fixation  5.5  317.0  86
1984  Fixation  Fixation  14.9  317.0  86
1985  Fixation  Fixation  5.4  317.0  86
1986  Fixation  Fixation  0.0  317.0  86
1987  Fixation  Fixation  14.0  317.0  86
1988  Fixation  Fixation  0.0  317.0  86
1989  Fixation  Fixation  0.5  317.0  86
1990  Fixation  Fixation  18.3  317.0  86
1991  Saccade  Saccade  107.3  50.0  91
1992  Saccade  Saccade  152.3  50.0  91
1993  Saccade  Saccade  52.2  50.0  91
1994  Fixation  Fixation  0.0  216.0  87
1995  Fixation  Fixation  4.0  216.0  87
1996  Fixation  Fixation  9.2  216.0  87
1997  Fixation  Fixation  1.2  216.0  87
1998  Fixation  Fixation  6.7  216.0  87
1999  Fixation  Fixation  0.0  216.0  87
2000  Fixation  Fixation  0.6  216.0  87
2001  Fixation  Fixation  6.9  216.0  87
2002  Fixation  Fixation  0.4  216.0  87
2003  Fixation  Fixation  1.9  216.0  87
2004  Fixation  Fixation  0.6  216.0  87
2005  Fixation  Fixation  2.2  216.0  87
2006  Fixation  Fixation  3.2  216.0  87
2007  Saccade  Saccade  78.6  17.0  92
2008  Fixation  Fixation  0.0  1017.0  88
2009  Fixation  Fixation  3.4  1017.0  88
2010  Fixation  Fixation  4.9  1017.0  88
2011  Fixation  Fixation  0.0  1017.0  88
2012  Fixation  Fixation  21.3  1017.0  88
2013  Fixation  Fixation  0.0  1017.0  88
2014  Fixation  Fixation  14.3  1017.0  88
2015  Fixation  Fixation  3.3  1017.0  88
2016  Fixation  Fixation  8.4  1017.0  88
2017  Fixation  Fixation  4.4  1017.0  88
2018  Fixation  Fixation  1.8  1017.0  88
2019  Fixation  Fixation  0.3  1017.0  88
2020  Fixation  Fixation  6.5  1017.0  88
2021  Fixation  Fixation  1.3  1017.0  88
2022  Fixation  Fixation  0.0  1017.0  88
2023  Fixation  Fixation  3.7  1017.0  88
2024  Fixation  Fixation  7.5  1017.0  88
2025  Fixation  Fixation  10.6  1017.0  88
2026  Fixation  Fixation  0.0  1017.0  88
2027  Fixation  Fixation  10.6  1017.0  88
2028  Fixation  Fixation  0.0  1017.0  88
2029  Fixation  Fixation  1.0  1017.0  88
2030  Fixation  Fixation  4.4  1017.0  88
2031  Fixation  Fixation  3.1  1017.0  88
2032  Fixation  Fixation  1.5  1017.0  88
2033  Fixation  Fixation  0.3  1017.0  88
2034  Fixation  Fixation  4.7  1017.0  88
2035  Fixation  Fixation  2.3  1017.0  88
2036  Fixation  Fixation  3.3  1017.0  88
2037  Fixation  Fixation  2.1  1017.0  88
2038  Fixation  Fixation  2.2  1017.0  88
2039  Fixation  Fixation  8.1  1017.0  88
2040  Fixation  Fixation  2.1  1017.0  88
2041  Fixation  Fixation  0.0  1017.0  88
2042  Fixation  Fixation  0.7  1017.0  88
2043  Fixation  Fixation  9.7  1017.0  88
2044  Fixation  Fixation  0.7  1017.0  88
2045  Fixation  Fixation  1.2  1017.0  88
2046  Fixation  Fixation  7.1  1017.0  88
2047  Fixation  Fixation  4.7  1017.0  88
2048  Fixation  Fixation  3.0  1017.0  88
2049  Fixation  Fixation  2.8  1017.0  88
2050  Fixation  Fixation  4.2  1017.0  88
2051  Fixation  Fixation  3.9  1017.0  88
2052  Fixation  Fixation  6.2  1017.0  88
2053  Fixation  Fixation  15.0  1017.0  88
2054  Fixation  Fixation  8.9  1017.0  88
2055  Fixation  Fixation  7.4  1017.0  88
2056  Fixation  Fixation  2.5  1017.0  88
2057  Fixation  Fixation  8.8  1017.0  88
2058  Fixation  Fixation  4.8  1017.0  88
2059  Fixation  Fixation  0.4  1017.0  88
2060  Fixation  Fixation  0.0  1017.0  88
2061  Fixation  Fixation  6.4  1017.0  88
2062  Fixation  Fixation  1.4  1017.0  88
2063  Fixation  Fixation  0.0  1017.0  88
2064  Fixation  Fixation  7.6  1017.0  88
2065  Fixation  Fixation  0.0  1017.0  88
2066  Fixation  Fixation  5.7  1017.0  88
2067  Fixation  Fixation  0.0  1017.0  88
2068  Fixation  Fixation  1.5  1017.0  88
2069  Saccade  Saccade  85.2  66.0  93
2070  Saccade  Saccade  186.1  66.0  93
2071  Saccade  Saccade  153.4  66.0  93
2072  Saccade  Saccade  69.4  66.0  93
2073  Fixation  Fixation  1.6  84.0  89
2074  Fixation  Fixation  0.4  84.0  89
2075  Fixation  Fixation  5.5  84.0  89
2076  Fixation  Fixation  6.0  84.0  89
2077  Fixation  Fixation  8.8  84.0  89
2078  Saccade  Saccade  194.5  50.0  94
2079  Saccade  Saccade  155.1  50.0  94
2080  Saccade  Saccade  91.6  50.0  94
2081  Fixation  Fixation  16.2  316.0  90
2082  Fixation  Fixation  2.6  316.0  90
2083  Fixation  Fixation  0.7  316.0  90
2084  Fixation  Fixation  2.5  316.0  90
2085  Fixation  Fixation  8.0  316.0  90
2086  Fixation  Fixation  1.5  316.0  90
2087  Fixation  Fixation  0.8  316.0  90
2088  Fixation  Fixation  0.0  316.0  90
2089  Fixation  Fixation  1.7  316.0  90
2090  Fixation  Fixation  3.5  316.0  90
2091  Fixation  Fixation  4.4  316.0  90
2092  Fixation  Fixation  10.7  316.0  90
2093  Fixation  Fixation  0.8  316.0  90
2094  Fixation  Fixation  0.0  316.0  90
2095  Fixation  Fixation  0.8  316.0  90
2096  Fixation  Fixation  1.2  316.0  90
2097  Fixation  Fixation  5.4  316.0  90
2098  Fixation  Fixation  0.0  316.0  90
2099  Fixation  Fixation  4.3  316.0  90
2100  Saccade  Saccade  108.9  50.0  95
2101  Saccade  Saccade  209.9  50.0  95
2102  Saccade  Saccade  89.8  50.0  95
2103  Fixation  Fixation  2.3  350.0  91
2104  Fixation  Fixation  5.7  350.0  91
2105  Fixation  Fixation  3.7  350.0  91
2106  Fixation  Fixation  5.4  350.0  91
2107  Fixation  Fixation  2.0  350.0  91
2108  Fixation  Fixation  3.9  350.0  91
2109  Fixation  Fixation  9.0  350.0  91
2110  Fixation  Fixation  0.0  350.0  91
2111  Fixation  Fixation  8.0  350.0  91
2112  Fixation  Fixation  3.0  350.0  91
2113  Fixation  Fixation  0.8  350.0  91
2114  Fixation  Fixation  8.4  350.0  91
2115  Fixation  Fixation  2.8  350.0  91
2116  Fixation  Fixation  2.3  350.0  91
2117  Fixation  Fixation  0.0  350.0  91
2118  Fixation  Fixation  6.1  350.0  91
2119  Fixation  Fixation  1.5  350.0  91
2120  Fixation  Fixation  7.6  350.0  91
2121  Fixation  Fixation  1.8  350.0  91
2122  Fixation  Fixation  1.2  350.0  91
2123  Fixation  Fixation  2.8  350.0  91
2124  Saccade  Saccade  255.8  200.0  96
2125  Saccade  Saccade  305.8  200.0  96
2126  Saccade  Saccade  289.0  200.0  96
2127  Saccade  Saccade  242.6  200.0  96
2128  Saccade  Saccade  227.2  200.0  96
2129  Saccade  Saccade  222.5  200.0  96
2130  Saccade  Saccade  215.0  200.0  96
2131  Saccade  Saccade  204.2  200.0  96
2132  Saccade  Saccade  202.7  200.0  96
2133  Saccade  Saccade  188.3  200.0  96
2134  Saccade  Saccade  283.9  200.0  96
2135  Saccade  Saccade  258.7  200.0  96
2136  EyesNotFound  EyesNotFound  nan  400.0  7
2137  EyesNotFound  EyesNotFound  nan  400.0  7
2138  EyesNotFound  EyesNotFound  nan  400.0  7
2139  EyesNotFound  EyesNotFound  nan  400.0  7
2140  EyesNotFound  EyesNotFound  nan  400.0  7
2141  EyesNotFound  EyesNotFound  nan  400.0  7
2142  EyesNotFound  EyesNotFound  nan  400.0  7
2143  EyesNotFound  EyesNotFound  nan  400.0  7
2144  EyesNotFound  EyesNotFound  nan  400.0  7
2145  EyesNotFound  EyesNotFound  nan  400.0  7
2146  EyesNotFound  EyesNotFound  nan  400.0  7
2147  EyesNotFound  EyesNotFound  nan  400.0  7
2148  EyesNotFound  EyesNotFound  nan  400.0  7
2149  EyesNotFound  EyesNotFound  nan  400.0  7
2150  EyesNotFound  EyesNotFound  nan  400.0  7
2151  EyesNotFound  EyesNotFound  nan  400.0  7
2152  EyesNotFound  EyesNotFound  nan  400.0  7
2153  EyesNotFound  EyesNotFound  nan  400.0  7
2154  EyesNotFound  EyesNotFound  nan  400.0  7
2155  EyesNotFound  EyesNotFound  nan  400.0  7
2156  EyesNotFound  EyesNotFound  nan  400.0  7
2157  EyesNotFound  EyesNotFound  nan  400.0  7
2158  EyesNotFound  EyesNotFound  nan  400.0  7
2159  EyesNotFound  EyesNotFound  nan  400.0  7
2160  Saccade  Saccade  nan  34.0  97
2161  Saccade  Saccade  335.5  34.0  97
2162  EyesNotFound  EyesNotFound  nan  100.0  8
2163  EyesNotFound  EyesNotFound  nan  100.0  8
2164  EyesNotFound  EyesNotFound  nan  100.0  8
2165  EyesNotFound  EyesNotFound  nan  100.0  8
2166  EyesNotFound  EyesNotFound  nan  100.0  8
2167  EyesNotFound  EyesNotFound  nan  100.0  8
2168  Saccade  Saccade  nan  66.0  98
2169  Saccade  Saccade  215.9  66.0  98
2170  Saccade  Saccade  84.5  66.0  98
2171  Saccade  Fixation  30.6  66.0  98            <----------------------------
2172  Fixation  Saccade  20.0  300.0  92            <----------------------------
2173  Fixation  Fixation  2.6  300.0  92
2174  Fixation  Fixation  5.1  300.0  92
2175  Fixation  Fixation  4.5  300.0  92
2176  Fixation  Fixation  18.2  300.0  92
2177  Fixation  Fixation  0.0  300.0  92
2178  Fixation  Fixation  2.6  300.0  92
2179  Fixation  Fixation  1.4  300.0  92
2180  Fixation  Fixation  0.0  300.0  92
2181  Fixation  Fixation  10.8  300.0  92
2182  Fixation  Fixation  0.0  300.0  92
2183  Fixation  Fixation  7.4  300.0  92
2184  Fixation  Fixation  6.6  300.0  92
2185  Fixation  Fixation  6.8  300.0  92
2186  Fixation  Fixation  6.9  300.0  92
2187  Fixation  Fixation  0.0  300.0  92
2188  Fixation  Fixation  3.9  300.0  92
2189  Fixation  Fixation  6.0  300.0  92
2190  Saccade  Saccade  140.0  17.0  99
2191  Fixation  Fixation  16.1  300.0  93
2192  Fixation  Fixation  5.2  300.0  93
2193  Fixation  Fixation  3.6  300.0  93
2194  Fixation  Fixation  0.0  300.0  93
2195  Fixation  Fixation  1.4  300.0  93
2196  Fixation  Fixation  0.7  300.0  93
2197  Fixation  Fixation  0.9  300.0  93
2198  Fixation  Fixation  0.0  300.0  93
2199  Fixation  Fixation  3.5  300.0  93
2200  Fixation  Fixation  11.6  300.0  93
2201  Fixation  Fixation  0.5  300.0  93
2202  Fixation  Fixation  2.1  300.0  93
2203  Fixation  Fixation  2.1  300.0  93
2204  Fixation  Fixation  0.4  300.0  93
2205  Fixation  Fixation  8.1  300.0  93
2206  Fixation  Fixation  8.0  300.0  93
2207  Fixation  Fixation  1.4  300.0  93
2208  Fixation  Fixation  12.2  300.0  93
2209  Saccade  Saccade  151.1  33.0  100
2210  Saccade  Saccade  111.7  33.0  100
2211  Fixation  Fixation  3.1  317.0  94
2212  Fixation  Fixation  0.0  317.0  94
2213  Fixation  Fixation  1.6  317.0  94
2214  Fixation  Fixation  0.9  317.0  94
2215  Fixation  Fixation  2.7  317.0  94
2216  Fixation  Fixation  6.8  317.0  94
2217  Fixation  Fixation  5.9  317.0  94
2218  Fixation  Fixation  3.3  317.0  94
2219  Fixation  Fixation  9.5  317.0  94
2220  Fixation  Fixation  1.6  317.0  94
2221  Fixation  Fixation  3.0  317.0  94
2222  Fixation  Fixation  13.5  317.0  94
2223  Fixation  Fixation  1.5  317.0  94
2224  Fixation  Fixation  6.7  317.0  94
2225  Fixation  Fixation  0.0  317.0  94
2226  Fixation  Fixation  6.8  317.0  94
2227  Fixation  Fixation  1.9  317.0  94
2228  Fixation  Fixation  10.6  317.0  94
2229  Fixation  Fixation  0.8  317.0  94
2230  Saccade  Saccade  123.3  17.0  101
2231  Fixation  Fixation  26.8  233.0  95
2232  Fixation  Fixation  0.1  233.0  95
2233  Fixation  Fixation  0.0  233.0  95
2234  Fixation  Fixation  6.5  233.0  95
2235  Fixation  Fixation  4.0  233.0  95
2236  Fixation  Fixation  0.4  233.0  95
2237  Fixation  Fixation  3.6  233.0  95
2238  Fixation  Fixation  1.7  233.0  95
2239  Fixation  Fixation  2.4  233.0  95
2240  Fixation  Fixation  2.1  233.0  95
2241  Fixation  Fixation  2.5  233.0  95
2242  Fixation  Fixation  7.8  233.0  95
2243  Fixation  Fixation  4.0  233.0  95
2244  Fixation  Fixation  2.3  233.0  95
2245  Saccade  Saccade  151.3  33.0  102
2246  Saccade  Saccade  72.8  33.0  102
2247  Fixation  Fixation  15.7  117.0  96
2248  Fixation  Fixation  7.8  117.0  96
2249  Fixation  Fixation  3.3  117.0  96
2250  Fixation  Fixation  1.7  117.0  96
2251  Fixation  Fixation  2.0  117.0  96
2252  Fixation  Fixation  21.8  117.0  96
2253  Fixation  Fixation  4.4  117.0  96
2254  Saccade  Saccade  311.3  17.0  103
2255  EyesNotFound  EyesNotFound  nan  150.0  9
2256  EyesNotFound  EyesNotFound  nan  150.0  9
2257  EyesNotFound  EyesNotFound  nan  150.0  9
2258  EyesNotFound  EyesNotFound  nan  150.0  9
2259  EyesNotFound  EyesNotFound  nan  150.0  9
2260  EyesNotFound  EyesNotFound  nan  150.0  9
2261  EyesNotFound  EyesNotFound  nan  150.0  9
2262  EyesNotFound  EyesNotFound  nan  150.0  9
2263  EyesNotFound  EyesNotFound  nan  150.0  9
2264  Saccade  Saccade  nan  33.0  104
2265  Saccade  Saccade  110.1  33.0  104
2266  Fixation  Fixation  0.5  367.0  97
2267  Fixation  Fixation  20.7  367.0  97
2268  Fixation  Fixation  26.5  367.0  97
2269  Fixation  Fixation  0.0  367.0  97
2270  Fixation  Fixation  4.9  367.0  97
2271  Fixation  Fixation  4.3  367.0  97
2272  Fixation  Fixation  0.2  367.0  97
2273  Fixation  Fixation  14.1  367.0  97
2274  Fixation  Fixation  5.0  367.0  97
2275  Fixation  Fixation  5.1  367.0  97
2276  Fixation  Fixation  1.0  367.0  97
2277  Fixation  Fixation  1.2  367.0  97
2278  Fixation  Fixation  6.9  367.0  97
2279  Fixation  Fixation  5.9  367.0  97
2280  Fixation  Fixation  2.5  367.0  97
2281  Fixation  Fixation  0.4  367.0  97
2282  Fixation  Fixation  0.4  367.0  97
2283  Fixation  Fixation  4.6  367.0  97
2284  Fixation  Fixation  0.0  367.0  97
2285  Fixation  Fixation  0.0  367.0  97
2286  Fixation  Fixation  5.9  367.0  97
2287  Fixation  Fixation  0.7  367.0  97
2288  Saccade  Saccade  65.9  50.0  105
2289  Saccade  Saccade  129.9  50.0  105
2290  Saccade  Saccade  37.9  50.0  105
2291  Fixation  Fixation  4.9  383.0  98
2292  Fixation  Fixation  4.4  383.0  98
2293  Fixation  Fixation  0.7  383.0  98
2294  Fixation  Fixation  6.3  383.0  98
2295  Fixation  Fixation  3.0  383.0  98
2296  Fixation  Fixation  0.0  383.0  98
2297  Fixation  Fixation  15.2  383.0  98
2298  Fixation  Fixation  1.4  383.0  98
2299  Fixation  Fixation  7.2  383.0  98
2300  Fixation  Fixation  0.7  383.0  98
2301  Fixation  Fixation  4.6  383.0  98
2302  Fixation  Fixation  3.8  383.0  98
2303  Fixation  Fixation  5.0  383.0  98
2304  Fixation  Fixation  0.0  383.0  98
2305  Fixation  Fixation  3.2  383.0  98
2306  Fixation  Fixation  1.6  383.0  98
2307  Fixation  Fixation  1.0  383.0  98
2308  Fixation  Fixation  6.1  383.0  98
2309  Fixation  Fixation  1.9  383.0  98
2310  Fixation  Fixation  0.6  383.0  98
2311  Fixation  Fixation  6.0  383.0  98
2312  Fixation  Fixation  6.4  383.0  98
2313  Fixation  Fixation  9.6  383.0  98
2314  Saccade  Saccade  166.7  50.0  106
2315  Saccade  Saccade  157.4  50.0  106
2316  Saccade  Saccade  91.8  50.0  106
2317  Fixation  Fixation  18.3  17.0  99
2318  Saccade  Saccade  38.8  33.0  107
2319  Saccade  Saccade  233.3  33.0  107
2320  EyesNotFound  EyesNotFound  nan  83.0  10
2321  EyesNotFound  EyesNotFound  nan  83.0  10
2322  EyesNotFound  EyesNotFound  nan  83.0  10
2323  EyesNotFound  EyesNotFound  nan  83.0  10
2324  EyesNotFound  EyesNotFound  nan  83.0  10
2325  Saccade  Saccade  nan  50.0  108
2326  Saccade  Saccade  107.6  50.0  108
2327  Saccade  Saccade  109.7  50.0  108
2328  Fixation  Fixation  1.9  267.0  100
2329  Fixation  Fixation  0.0  267.0  100
2330  Fixation  Fixation  2.5  267.0  100
2331  Fixation  Fixation  15.6  267.0  100
2332  Fixation  Fixation  2.2  267.0  100
2333  Fixation  Fixation  2.2  267.0  100
2334  Fixation  Fixation  3.8  267.0  100
2335  Fixation  Fixation  4.6  267.0  100
2336  Fixation  Fixation  1.4  267.0  100
2337  Fixation  Fixation  1.4  267.0  100
2338  Fixation  Fixation  2.4  267.0  100
2339  Fixation  Fixation  4.5  267.0  100
2340  Fixation  Fixation  0.7  267.0  100
2341  Fixation  Fixation  1.3  267.0  100
2342  Fixation  Fixation  4.1  267.0  100
2343  Fixation  Fixation  3.2  267.0  100
2344  Saccade  Saccade  151.3  67.0  109
2345  Saccade  Saccade  148.7  67.0  109
2346  Saccade  Saccade  91.0  67.0  109
2347  Saccade  Saccade  50.3  67.0  109
2348  Fixation  Fixation  9.3  250.0  101
2349  Fixation  Fixation  7.4  250.0  101
2350  Fixation  Fixation  1.2  250.0  101
2351  Fixation  Fixation  0.3  250.0  101
2352  Fixation  Fixation  1.1  250.0  101
2353  Fixation  Fixation  0.1  250.0  101
2354  Fixation  Fixation  2.3  250.0  101
2355  Fixation  Fixation  1.0  250.0  101
2356  Fixation  Fixation  3.7  250.0  101
2357  Fixation  Fixation  9.7  250.0  101
2358  Fixation  Fixation  7.6  250.0  101
2359  Fixation  Fixation  5.0  250.0  101
2360  Fixation  Fixation  0.0  250.0  101
2361  Fixation  Fixation  6.8  250.0  101
2362  Fixation  Fixation  0.2  250.0  101
2363  Saccade  Saccade  186.5  66.0  110
2364  Saccade  Saccade  202.2  66.0  110
2365  Saccade  Saccade  167.0  66.0  110
2366  Saccade  Saccade  36.8  66.0  110
2367  Fixation  Fixation  8.2  150.0  102
2368  Fixation  Fixation  13.1  150.0  102
2369  Fixation  Fixation  4.5  150.0  102
2370  Fixation  Fixation  2.0  150.0  102
2371  Fixation  Fixation  4.7  150.0  102
2372  Fixation  Fixation  0.0  150.0  102
2373  Fixation  Fixation  8.2  150.0  102
2374  Fixation  Fixation  0.0  150.0  102
2375  Fixation  Fixation  2.2  150.0  102
2376  Saccade  Saccade  127.3  34.0  111
2377  Saccade  Saccade  124.6  34.0  111
2378  Fixation  Fixation  4.3  250.0  103
2379  Fixation  Fixation  3.2  250.0  103
2380  Fixation  Fixation  0.0  250.0  103
2381  Fixation  Fixation  2.8  250.0  103
2382  Fixation  Fixation  4.3  250.0  103
2383  Fixation  Fixation  3.9  250.0  103
2384  Fixation  Fixation  5.0  250.0  103
2385  Fixation  Fixation  3.3  250.0  103
2386  Fixation  Fixation  6.1  250.0  103
2387  Fixation  Fixation  2.7  250.0  103
2388  Fixation  Fixation  0.3  250.0  103
2389  Fixation  Fixation  7.3  250.0  103
2390  Fixation  Fixation  0.0  250.0  103
2391  Fixation  Fixation  1.9  250.0  103
2392  Fixation  Fixation  0.7  250.0  103
2393  Saccade  Saccade  42.3  33.0  112
2394  Saccade  Saccade  93.6  33.0  112
2395  Fixation  Fixation  26.2  1450.0  104
2396  Fixation  Fixation  0.0  1450.0  104
2397  Fixation  Fixation  1.9  1450.0  104
2398  Fixation  Fixation  3.9  1450.0  104
2399  Fixation  Fixation  4.1  1450.0  104
2400  Fixation  Fixation  3.6  1450.0  104
2401  Fixation  Fixation  1.3  1450.0  104
2402  Fixation  Fixation  8.8  1450.0  104
2403  Fixation  Fixation  6.4  1450.0  104
2404  Fixation  Fixation  0.0  1450.0  104
2405  Fixation  Fixation  0.7  1450.0  104
2406  Fixation  Fixation  1.6  1450.0  104
2407  Fixation  Fixation  0.8  1450.0  104
2408  Fixation  Fixation  0.5  1450.0  104
2409  Fixation  Fixation  0.9  1450.0  104
2410  Fixation  Fixation  5.4  1450.0  104
