left_gaze_origin_validity,right_gaze_origin_validity,Recording timestamp,Gaze point left X,Gaze point left Y,Gaze point left Z,Eye position left X,Eye position left Y,Eye position left Z,Gaze point right X,Gaze point right Y,Gaze point right Z,Eye position right X,Eye position right Y,Eye position right Z,Eye movement type
1,1,1172860967,14.529884338378906,182.58126831054688,55.8123893737793,-20.303329467773438,53.25306701660156,675.4773559570312,12.677176475524902,180.40725708007812,55.0211181640625,40.363285064697266,57.4132080078125,671.3353271484375,Fixation
1,1,1172860984,13.925150871276855,182.0782928466797,55.62932205200195,-20.302349090576172,53.24962615966797,675.5277709960938,13.446337699890137,179.5225372314453,54.6991081237793,40.37584686279297,57.38020706176758,671.2462768554688,Fixation
1,1,1172861000,13.448126792907715,182.23287963867188,55.685550689697266,-20.295162200927734,53.236175537109375,675.50244140625,14.744089126586914,179.3385467529297,54.632110595703125,40.3896484375,57.352516174316406,671.1697998046875,Fixation
1,1,1172861017,15.219935417175293,181.85931396484375,55.549591064453125,-20.285400390625,53.237796783447266,675.5286254882812,15.620201110839844,180.75274658203125,55.14685821533203,40.41063690185547,57.348934173583984,671.2051391601562,Fixation
1,1,1172861034,14.759493827819824,181.71859741210938,55.49839782714844,-20.26717758178711,53.24897003173828,675.580322265625,14.99880599975586,180.00079345703125,54.873130798339844,40.42433166503906,57.343536376953125,671.15283203125,Fixation
1,1,1172861050,14.54102611541748,179.05276489257812,54.52809143066406,-20.253135681152344,53.26110076904297,675.6826171875,15.367594718933105,180.68490600585938,55.122135162353516,40.444969177246094,57.35680389404297,671.1884765625,Fixation
1,1,1172861067,14.11983585357666,184.1676788330078,56.38977813720703,-20.246675491333008,53.271583557128906,675.7459716796875,16.078405380249023,181.38037109375,55.375282287597656,40.460975646972656,57.372596740722656,671.2737426757812,Fixation
1,1,1172861084,13.002758026123047,181.92100524902344,55.57207107543945,-20.242834091186523,53.275352478027344,675.7464599609375,15.821183204650879,181.2366485595703,55.323036193847656,40.472496032714844,57.38691711425781,671.284423828125,Fixation
1,1,1172861100,14.87424087524414,184.4400634765625,56.48893737792969,-20.244041442871094,53.279354095458984,675.759521484375,16.92013168334961,179.975830078125,54.86406707763672,40.47920608520508,57.402687072753906,671.3209228515625,Fixation
1,1,1172861117,11.866646766662598,182.763427734375,55.8786506652832,-20.245519638061523,53.283363342285156,675.8095092773438,14.575108528137207,181.2241973876953,55.31843948364258,40.485862731933594,57.409637451171875,671.34521484375,Fixation
1,1,1172861134,15.087499618530273,184.0822296142578,56.3586540222168,-20.24073028564453,53.280216217041016,675.7845458984375,16.360694885253906,179.63267517089844,54.73916244506836,40.49095153808594,57.40745162963867,671.370361328125,Fixation
1,1,1172861150,14.553171157836914,183.30331420898438,56.075157165527344,-20.241214752197266,53.27525329589844,675.7591552734375,16.27830696105957,181.0834503173828,55.267250061035156,40.50004577636719,57.40069580078125,671.4063720703125,Fixation
1,1,1172861167,13.51148796081543,180.61293029785156,55.09598922729492,-20.239540100097656,53.27352523803711,675.772216796875,15.837740898132324,177.52041625976562,53.970394134521484,40.5078125,57.39215087890625,671.4179077148438,Fixation
1,1,1172861184,14.850179672241211,180.73020935058594,55.13863754272461,-20.24611473083496,53.27117919921875,675.7715454101562,14.906375885009766,178.69906616210938,54.39935302734375,40.50858688354492,57.37779235839844,671.3681030273438,Fixation
1,1,1172861200,13.795905113220215,182.58407592773438,55.81338882446289,-20.256389617919922,53.26936340332031,675.7835693359375,14.858260154724121,179.70706176757812,54.76622009277344,40.50433349609375,57.35942077636719,671.3184814453125,Fixation
1,1,1172861217,11.936012268066406,198.70272827148438,61.68012237548828,-20.218902587890625,53.466392517089844,675.74658203125,17.65966033935547,199.92698669433594,62.125701904296875,40.47313690185547,57.5656623840332,671.4227905273438,Fixation
1,1,1172861234,18.16795539855957,229.960205078125,73.05689239501953,-20.029407501220703,53.79817199707031,676.2268676757812,28.970787048339844,223.63140869140625,70.75340270996094,40.46387481689453,57.87342834472656,671.373291015625,Fixation
1,1,1172861250,35.20276641845703,250.910888671875,80.68231201171875,-19.78805160522461,54.02476119995117,676.25537109375,43.71002197265625,244.49365234375,78.34666442871094,40.603816986083984,58.133575439453125,672.1082763671875,Fixation
1,1,1172861267,49.25089645385742,262.91156005859375,85.05020904541016,-19.555564880371094,54.21144104003906,676.2703857421875,64.18492126464844,264.1974792480469,85.51824951171875,40.73804473876953,58.22588348388672,672.2042236328125,Fixation
1,1,1172861284,60.42915344238281,273.76434326171875,89.00028228759766,-19.409090042114258,54.22277069091797,676.204345703125,73.82813262939453,272.3164978027344,88.47335052490234,40.86957550048828,58.17705154418945,671.823486328125,Fixation
1,1,1172861300,59.867366790771484,271.0807800292969,88.02356719970703,-19.43918228149414,54.215911865234375,676.2144775390625,72.27692413330078,271.6242980957031,88.22138977050781,40.90020751953125,58.14693069458008,671.9072265625,Fixation
1,1,1172861317,60.83543014526367,271.62310791015625,88.22097778320312,-19.47462272644043,54.20293426513672,676.2376098632812,72.20194244384766,270.39813232421875,87.77506256103516,40.910400390625,58.145042419433594,672.0316162109375,Fixation
1,1,1172861334,64.763671875,272.4005126953125,88.50391387939453,-19.508344650268555,54.18907928466797,676.248046875,71.67456817626953,271.88983154296875,88.31806945800781,40.924251556396484,58.146785736083984,672.130615234375,Fixation
1,1,1172861350,64.67444610595703,272.9064636230469,88.68804931640625,-19.53557014465332,54.18536376953125,676.2588500976562,73.61707305908203,270.75079345703125,87.90343475341797,40.93219757080078,58.152442932128906,672.1546630859375,Fixation
1,1,1172861367,66.00314331054688,272.8330993652344,88.66133880615234,-19.557723999023438,54.183372497558594,676.2186889648438,71.0119857788086,271.0364685058594,88.00743103027344,40.94264221191406,58.15573501586914,672.1405029296875,Fixation
1,1,1172861384,66.33592987060547,271.9840393066406,88.35234069824219,-19.573528289794922,54.17789840698242,676.1174926757812,70.76082611083984,269.5494384765625,87.4662094116211,40.94197082519531,58.147804260253906,672.0780639648438,Fixation
1,1,1172861400,65.86174011230469,273.828369140625,89.02359771728516,-19.584705352783203,54.15611267089844,676.0267333984375,72.8560791015625,270.3160705566406,87.74520111083984,40.93053436279297,58.12129211425781,671.9664306640625,Fixation
1,1,1172861417,65.87094116210938,273.442138671875,88.88304138183594,-19.583728790283203,54.12132263183594,675.900146484375,72.35311126708984,270.4207458496094,87.78330993652344,40.921661376953125,58.08391189575195,671.8673095703125,Fixation
1,1,1172861434,65.58612823486328,272.1040344238281,88.39598083496094,-19.589048385620117,54.09093475341797,675.951171875,75.11011505126953,272.4278869628906,88.51383972167969,40.92136764526367,58.06077194213867,671.842041015625,Fixation
1,1,1172861450,48.26640701293945,253.33538818359375,81.56477355957031,-19.78656768798828,53.918880462646484,675.6732177734375,58.067142486572266,252.16180419921875,81.13761138916016,40.77569580078125,57.965576171875,671.7346801757812,Fixation
1,1,1172861467,26.690290451049805,221.05389404296875,69.81525421142578,-20.085439682006836,53.57643127441406,675.7802734375,36.98956298828125,214.85707092285156,67.55984497070312,40.49660873413086,57.6837272644043,671.2561645507812,Fixation
1,1,1172861484,-9.346501350402832,198.1489715576172,61.47856140136719,-20.43210220336914,53.33141326904297,675.6690673828125,5.761826515197754,195.45655822753906,60.49863052368164,40.12648391723633,57.503780364990234,671.1904907226562,Fixation
1,1,1172861500,-39.09880065917969,165.07582092285156,49.44094467163086,-20.812549591064453,53.04410934448242,675.582275390625,-27.240894317626953,167.1929931640625,50.21150207519531,39.72737503051758,57.26612854003906,671.3016357421875,Fixation
1,1,1172861517,-70.7951431274414,137.3435516357422,39.34718322753906,-21.096227645874023,52.819602966308594,675.6016235351562,-56.27920913696289,143.82009887695312,41.7044792175293,39.34271240234375,57.01531982421875,670.974365234375,Fixation
1,1,1172861534,-72.28597259521484,123.55413818359375,34.32825469970703,-21.232778549194336,52.651390075683594,675.6663208007812,-62.94384002685547,124.91476440429688,34.823455810546875,39.192691802978516,56.857666015625,671.1167602539062,Fixation
1,1,1172861550,-85.2747573852539,108.16927337646484,28.72865867614746,-21.415359497070312,52.556541442871094,675.69091796875,-79.19097900390625,117.29292297363281,32.04939651489258,38.987266540527344,56.675785064697266,670.904052734375,Fixation
1,1,1172861567,-88.49674987792969,104.25477600097656,27.30384635925293,-21.508331298828125,52.4029541015625,675.5215454101562,-85.52628326416016,105.64640045166016,27.810344696044922,38.88719940185547,56.622928619384766,671.0792236328125,Fixation
1,1,1172861584,-90.10221099853516,109.62484741210938,29.25844383239746,-21.60619354248047,52.40995788574219,675.74267578125,-85.14599609375,107.02397155761719,28.311752319335938,38.85753631591797,56.597938537597656,670.9325561523438,Fixation
1,1,1172861600,-85.04816436767578,107.5243148803711,28.49387550354004,-21.697967529296875,52.37567138671875,675.534423828125,-83.82136535644531,104.92449951171875,27.547637939453125,38.83211135864258,56.59010314941406,670.9105224609375,Fixation
1,1,1172861617,-91.91014862060547,107.14128112792969,28.354469299316406,-21.782590866088867,52.38639450073242,675.6295166015625,-88.50885009765625,102.53998565673828,26.679758071899414,38.767303466796875,56.595054626464844,670.7559814453125,Fixation
1,1,1172861634,-125.59014129638672,139.18789672851562,40.018524169921875,-22.069284439086914,52.65788650512695,676.1781616210938,-114.613525390625,134.69203186035156,38.38212203979492,38.381927490234375,56.86458969116211,671.139892578125,Fixation
1,1,1172861650,-152.18418884277344,160.61814880371094,47.81843185424805,-22.377748489379883,52.926597595214844,676.370361328125,-141.77503967285156,158.77166748046875,47.14638900756836,37.94075012207031,57.10273742675781,670.9410400390625,Fixation
1,1,1172861667,-163.72039794921875,175.6009979248047,53.271728515625,-22.537979125976562,53.115474700927734,676.7355346679688,-150.88392639160156,169.14376831054688,50.92151641845703,37.778778076171875,57.3228759765625,671.3350830078125,Fixation
1,1,1172861684,-160.93905639648438,170.28729248046875,51.33772659301758,-22.622459411621094,53.05473709106445,676.7176513671875,-152.31529235839844,168.3606414794922,50.63650131225586,37.727745056152344,57.260292053222656,671.1395263671875,Fixation
1,1,1172861700,-161.38575744628906,174.94818115234375,53.03416061401367,-22.71407699584961,52.993465423583984,676.672607421875,-157.53125,168.8665313720703,50.82061767578125,37.69711685180664,57.21900939941406,671.1314697265625,Fixation
1,1,1172861717,-159.55038452148438,175.03570556640625,53.065975189208984,-22.772003173828125,52.930816650390625,676.49267578125,-156.2603302001953,169.54539489746094,51.06774139404297,37.667083740234375,57.16533660888672,671.0472412109375,Fixation
