left_gaze_origin_validity,right_gaze_origin_validity,Recording timestamp,Gaze point left X,Gaze point left Y,Gaze point left Z,Eye position left X,Eye position left Y,Eye position left Z,Gaze point right X,Gaze point right Y,Gaze point right Z,Eye position right X,Eye position right Y,Eye position right Z,Eye openness left,Eye openness right,Eye movement type
1,1,1333712611080,-22.886844635009766,73.57282257080078,16.13656234741211,-34.342987060546875,73.55267333984375,679.9305419921875,-20.0192928314209,77.11508178710938,17.425809860229492,26.616416931152344,75.44163513183594,680.1495361328125,8.748214721679688,8.320327758789062,Fixation
1,1,1333712627747,-22.329490661621094,78.69572448730469,18.001113891601562,-34.333946228027344,73.54478454589844,679.8416748046875,-19.801109313964844,74.54814910888672,16.491573333740234,26.652240753173828,75.38818359375,679.76220703125,8.99603271484375,8.533981323242188,Fixation
1,1,1333712644414,-23.25608253479004,80.0460433959961,18.492605209350586,-34.31817626953125,73.537353515625,679.7405395507812,-22.595474243164062,76.09024047851562,17.052827835083008,26.70412254333496,75.38197326660156,679.71923828125,9.04443359375,8.707809448242188,Fixation
1,1,1333712661081,-17.464143753051758,80.84373474121094,18.78291130065918,-34.30897903442383,73.53547668457031,679.7025146484375,-23.06604766845703,75.01105499267578,16.660032272338867,26.749942779541016,75.39724731445312,679.8048706054688,9.150344848632812,8.79034423828125,Fixation
1,1,1333712677749,-21.1823673248291,79.74449920654297,18.38285255432129,-34.298736572265625,73.51484680175781,679.6407470703125,-18.45342445373535,76.2849349975586,17.123668670654297,26.782386779785156,75.40927124023438,679.918212890625,9.320755004882812,8.743148803710938,Fixation
1,1,1333712694415,-21.059345245361328,75.53741455078125,16.851560592651367,-34.28845977783203,73.48318481445312,679.57861328125,-22.159486770629883,76.35577392578125,17.149442672729492,26.806119918823242,75.40074157714844,679.9287109375,9.315689086914062,8.89697265625,Fixation
1,1,1333712711082,-23.187469482421875,78.21751403808594,17.827064514160156,-34.283626556396484,73.45594024658203,679.5408935546875,-21.445478439331055,72.73934936523438,15.833168983459473,26.817567825317383,75.36177062988281,679.8121948242188,9.574081420898438,8.93231201171875,Fixation
1,1,1333712727750,-21.284805297851562,68.89227294921875,14.43294906616211,-34.281455993652344,73.42033386230469,679.4105224609375,-22.392141342163086,78.62396240234375,17.975025177001953,26.82931900024414,75.31040954589844,679.8119506835938,9.488739013671877,9.006866455078125,Fixation
1,1,1333712744416,-24.378192901611328,79.44095611572266,18.272377014160156,-34.29043960571289,73.38467407226562,679.4072875976562,-20.344444274902344,79.60395050048828,18.331666946411133,26.835081100463867,75.26365661621094,679.86181640625,9.599273681640623,9.054840087890623,Fixation
1,1,1333712761083,-21.8753604888916,80.18695831298828,18.54393196105957,-34.30961990356445,73.38286590576172,679.5445556640625,-20.55847930908203,81.91287231445312,19.172029495239258,26.826839447021484,75.23613739013672,679.7857666015625,9.514877319335938,8.990890502929688,Fixation
1,1,1333712777752,-21.11087989807129,81.86042022705078,19.152944564819336,-34.32540512084961,73.37110900878906,679.5801391601562,-21.143821716308594,79.54944610595703,18.311843872070312,26.818405151367188,75.22550201416016,679.7357788085938,9.569625854492188,9.213333129882812,Fixation
1,1,1333712794419,-21.786727905273438,80.32106018066406,18.592697143554688,-34.34235382080078,73.37409210205078,679.654296875,-21.75518226623535,78.9567642211914,18.096153259277344,26.802322387695312,75.22526550292969,679.6732177734375,9.800750732421877,9.310516357421877,Fixation
1,1,1333712811086,-21.056907653808594,79.91354370117188,18.444381713867188,-34.358177185058594,73.37710571289062,679.7182006835938,-21.51288414001465,77.97177124023438,17.73762321472168,26.786441802978516,75.22055053710938,679.6103515625,9.741622924804688,9.2518310546875,Fixation
1,1,1333712827753,-21.303415298461914,79.02476501464844,18.12087059020996,-34.368587493896484,73.36383056640625,679.6909790039062,-20.643836975097656,79.44070434570312,18.272294998168945,26.774154663085938,75.21346282958984,679.5731201171875,9.697845458984377,9.15228271484375,Fixation
1,1,1333712844419,-10.939435005187988,93.74397277832031,23.47821044921875,-34.263511657714844,73.51728820800781,679.5537109375,-10.088468551635742,94.6839828491211,23.820396423339844,26.849342346191406,75.4384765625,679.9384765625,9.723388671875,9.303359985351562,Fixation
