device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,system_time_now,left_eye_openness_value,right_eye_openness_value
5471894837,628380039700,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170461,nan,nan
5471911504,628380056366,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170476,nan,nan
5471928171,628380073032,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170528,nan,nan
5471944884,628380089745,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170528,nan,nan
5471961597,628380106457,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170528,nan,nan
5471978312,628380123171,"(0.9079743027687073, 1.0503716468811035)","(226.4256591796875, -6.658359050750732, -13.065217018127441)",1,3.2185211181640625,1,"(15.478327751159668, 52.01352310180664, 659.4454345703125)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170536,7.0598297119140625,8.614395141601562
5471994981,628380139839,"(0.7719992995262146, 0.9441105723381042)","(150.95960998535156, 24.514436721801758, -1.7192726135253906)",1,3.33721923828125,1,"(12.898463249206543, 52.414527893066406, 659.5307006835938)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170546,8.860214233398438,7.4379119873046875
5472011648,628380156505,"(0.6476848125457764, 0.8459452986717224)","(81.96505737304688, 53.31221389770508, 8.762251853942871)",1,3.2621917724609375,1,"(10.143924713134766, 52.839847564697266, 659.9365844726562)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170565,8.713668823242188,7.802825927734375
5472028314,628380173171,"(0.5126703381538391, 0.8238639831542969)","(7.032007217407227, 59.789981842041016, 11.119973182678223)",1,3.2477569580078125,1,"(7.294756889343262, 53.018226623535156, 660.7528686523438)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170579,9.377410888671875,8.406509399414062
5472044981,628380189837,"(0.4144631624221802, 0.8436235785484314)","(-47.47296142578125, 53.99329376220703, 9.010223388671875)",1,3.334503173828125,1,"(4.5461812019348145, 53.02823257446289, 661.8132934570312)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170598,9.766754150390625,9.360992431640625
5472061647,628380206502,"(0.35342326760292053, 0.8613975644111633)","(-81.35010528564453, 48.77913284301758, 7.112377166748047)",1,3.3599700927734375,1,"(1.9703001976013184, 52.960899353027344, 662.3418579101562)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170612,9.944198608398438,9.48260498046875
5472078315,628380223169,"(0.3682173490524292, 0.8381150960922241)","(-73.139404296875, 55.6092643737793, 9.598347663879395)",1,3.361053466796875,1,"(-0.18001478910446167, 52.828121185302734, 662.6800537109375)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170631,10.55792236328125,10.300216674804688
5472094982,628380239835,"(0.3687528669834137, 0.8341421484947205)","(-72.8421859741211, 56.7747917175293, 10.022530555725098)",1,3.3329925537109375,1,"(-2.2027549743652344, 52.65937805175781, 663.0328369140625)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170646,10.725112915039062,10.39471435546875
5472111648,628380256501,"(0.37244534492492676, 0.8289700746536255)","(-70.79286193847656, 58.292049407958984, 10.574799537658691)",1,3.3256683349609375,1,"(-4.076367378234863, 52.51634979248047, 663.7750854492188)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170662,10.614273071289062,10.046630859375
5472128306,628380273158,"(0.3663777709007263, 0.8369570374488831)","(-74.16035461425781, 55.949005126953125, 9.722000122070312)",1,3.326416015625,1,"(-5.750053405761719, 52.34608459472656, 664.2091674804688)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170683,10.553756713867188,10.15966796875
5472144974,628380289825,"(0.36824965476989746, 0.8343256115913391)","(-73.12146759033203, 56.720970153808594, 10.002958297729492)",1,3.32940673828125,1,"(-7.223615646362305, 52.16120147705078, 664.5174560546875)",1,"(0.3664838373661041, 0.8395326137542725)","(-74.10147857666016, 55.193416595458984, 9.44697380065918)",1,3.2447509765625,1,"(53.35021209716797, 51.021690368652344, 663.9290161132812)",1,1742470170695,10.666946411132812,10.139358520507812
5472161641,628380306491,"(0.3673468232154846, 0.8242740631103516)","(-73.62251281738281, 59.669700622558594, 11.076205253601074)",1,3.3268280029296875,1,"(-8.518976211547852, 51.97053146362305, 664.629150390625)",1,"(0.37073564529418945, 0.8401926159858704)","(-71.74173736572266, 54.99982833862305, 9.376510620117188)",1,3.249237060546875,1,"(52.09634780883789, 51.089195251464844, 663.9124755859375)",1,1742470170711,11.688858032226562,10.661102294921875
5472178308,628380323157,"(0.3696672320365906, 0.8273420333862305)","(-72.334716796875, 58.7696533203125, 10.748682975769043)",1,3.345489501953125,1,"(-9.641115188598633, 51.84382247924805, 665.0105590820312)",1,"(0.36760032176971436, 0.8363763689994812)","(-73.48184204101562, 56.11935806274414, 9.784029960632324)",1,3.251922607421875,1,"(51.010475158691406, 51.172264099121094, 663.596435546875)",1,1742470170728,10.9903564453125,10.77398681640625
5472194974,628380339823,"(0.3700907826423645, 0.8408282995223999)","(-72.09963989257812, 54.81330871582031, 9.308653831481934)",1,3.3296966552734375,1,"(-10.604835510253906, 51.79277801513672, 665.3566284179688)",1,"(0.3732840120792389, 0.8395857214927673)","(-70.32740783691406, 55.1778564453125, 9.441326141357422)",1,3.256927490234375,1,"(50.03447723388672, 51.26350402832031, 663.318359375)",1,1742470170745,11.702301025390625,10.88055419921875
5472211641,628380356489,"(0.36796554923057556, 0.8241367340087891)","(-73.2791519165039, 59.709964752197266, 11.090888977050781)",1,3.334197998046875,1,"(-11.431753158569336, 51.622283935546875, 665.4362182617188)",1,"(0.36537331342697144, 0.8479251861572266)","(-74.71781921386719, 52.731388092041016, 8.550860404968262)",1,3.25823974609375,1,"(49.239662170410156, 51.389068603515625, 663.221923828125)",1,1742470170767,11.752853393554688,10.89300537109375
5472228309,628380373156,"(0.3726836144924164, 0.8375402688980103)","(-70.6606216430664, 55.77790451049805, 9.659696578979492)",1,3.343658447265625,1,"(-12.137777328491211, 51.51982498168945, 665.5071411132812)",1,"(0.36393100023269653, 0.8433855175971985)","(-75.518310546875, 54.06315231323242, 9.035594940185547)",1,3.2600250244140625,1,"(48.540611267089844, 51.4774169921875, 663.1058349609375)",1,1742470170778,11.818603515625,10.947952270507812
5472244975,628380389821,"(0.3652001619338989, 0.833624005317688)","(-74.81393432617188, 56.9267692565918, 10.077909469604492)",1,3.3217620849609375,1,"(-12.734685897827148, 51.40171813964844, 665.6043701171875)",1,"(0.3664790987968445, 0.8496878147125244)","(-74.1041259765625, 52.214298248291016, 8.362711906433105)",1,3.2275390625,1,"(47.95559310913086, 51.581668853759766, 663.0103759765625)",1,1742470170795,11.391372680664062,11.020004272460938
5472261642,628380406487,"(0.3773825168609619, 0.8201247453689575)","(-68.05271911621094, 60.886924743652344, 11.519227027893066)",1,3.323974609375,1,"(-13.257835388183594, 51.22688674926758, 665.557861328125)",1,"(0.36895808577537537, 0.8302702903747559)","(-72.72828674316406, 57.91064453125, 10.43598747253418)",1,3.2189483642578125,1,"(47.44586181640625, 51.66221237182617, 662.95068359375)",1,1742470170811,11.73150634765625,11.13873291015625
5472278308,628380423153,"(0.3700833320617676, 0.8320168256759644)","(-72.1037826538086, 57.398277282714844, 10.249492645263672)",1,3.33465576171875,1,"(-13.703034400939941, 51.124961853027344, 665.6484375)",1,"(0.36884239315986633, 0.8411512970924377)","(-72.79248046875, 54.71855545043945, 9.274169921875)",1,3.242919921875,1,"(47.00053405761719, 51.74185562133789, 662.9912109375)",1,1742470170829,12.39599609375,11.078567504882812
5472294983,628380439827,"(0.36916273832321167, 0.8163221478462219)","(-72.61470031738281, 62.002445220947266, 11.925311088562012)",1,3.328521728515625,1,"(-14.086692810058594, 51.02912139892578, 666.0227661132812)",1,"(0.37221086025238037, 0.8116922378540039)","(-70.92298889160156, 63.36066818237305, 12.419665336608887)",1,3.2182769775390625,1,"(46.61219787597656, 51.854469299316406, 662.9874877929688)",1,1742470170846,11.181793212890625,11.129684448242188
5472311650,628380456493,"(0.38299673795700073, 0.6335130929946899)","(-64.93682861328125, 115.63136291503906, 31.444583892822266)",1,3.2438812255859375,1,"(-14.181548118591309, 51.4087028503418, 666.2893676757812)",1,"(0.40937715768814087, 0.6199724078178406)","(-50.295692443847656, 119.60368347167969, 32.890411376953125)",1,3.20489501953125,1,"(46.271514892578125, 52.454036712646484, 663.6353149414062)",1,1742470170863,11.993392944335938,10.8236083984375
5472328317,628380473159,"(0.4068310856819153, 0.5250948667526245)","(-51.70877456665039, 147.4369354248047, 43.02090835571289)",1,3.25579833984375,1,"(-14.242093086242676, 51.66643524169922, 666.2359008789062)",1,"(0.42983558773994446, 0.5320295691490173)","(-38.94126510620117, 145.40261840820312, 42.28044891357422)",1,3.2011566162109375,1,"(45.99589538574219, 52.90099334716797, 663.6259155273438)",1,1742470170880,11.385269165039062,10.723983764648438
5472344983,628380489824,"(0.4038845896720886, 0.5157806277275085)","(-53.34408187866211, 150.16940307617188, 44.015403747558594)",1,3.2996978759765625,1,"(-14.597114562988281, 51.54802322387695, 666.4537963867188)",1,"(0.4269496500492096, 0.5454397201538086)","(-40.54295349121094, 141.46861267089844, 40.84856033325195)",1,3.1837005615234375,1,"(45.753326416015625, 52.924888610839844, 663.525390625)",1,1742470170900,11.778762817382812,11.03045654296875
5472361655,628380506496,"(0.40429776906967163, 0.5234724879264832)","(-53.11474609375, 147.9129180908203, 43.19412612915039)",1,3.2847442626953125,1,"(-14.916406631469727, 51.44955825805664, 666.2666015625)",1,"(0.4290388524532318, 0.5344457030296326)","(-39.38345718383789, 144.6938018798828, 42.0224494934082)",1,3.20684814453125,1,"(45.51076126098633, 52.95325469970703, 663.6825561523438)",1,1742470170914,11.7078857421875,10.99188232421875
5472378321,628380523161,"(0.40781792998313904, 0.5180293917655945)","(-51.16105270385742, 149.5096893310547, 43.775325775146484)",1,3.2987060546875,1,"(-15.204559326171875, 51.41766357421875, 666.6561279296875)",1,"(0.42673370242118835, 0.5347983837127686)","(-40.662818908691406, 144.59036254882812, 41.98480224609375)",1,3.2209320068359375,1,"(45.2877197265625, 53.02368927001953, 663.837158203125)",1,1742470170928,11.646011352539062,11.696868896484375
5472394987,628380539826,"(0.4072524905204773, 0.49869319796562195)","(-51.474884033203125, 155.1821746826172, 45.83991241455078)",1,3.2500762939453125,1,"(-15.464256286621094, 51.37841796875, 666.8399658203125)",1,"(0.42605018615722656, 0.5256413817405701)","(-41.042152404785156, 147.27664184570312, 42.96253967285156)",1,3.19097900390625,1,"(45.05257034301758, 53.06242370605469, 663.5880126953125)",1,1742470170946,12.020706176757812,11.7930908203125
5472411654,628380556492,"(0.4042210578918457, 0.4986678957939148)","(-53.157344818115234, 155.18959045410156, 45.8426628112793)",1,3.29296875,1,"(-15.696245193481445, 51.355079650878906, 667.0128784179688)",1,"(0.4284285306930542, 0.539848804473877)","(-39.72218704223633, 143.10873413085938, 41.4455680847168)",1,3.248291015625,1,"(44.83729553222656, 53.11936950683594, 663.5196533203125)",1,1742470170967,11.878753662109375,12.220870971679688
5472428321,628380573159,"(0.4066813290119171, 0.502946138381958)","(-51.79189682006836, 153.9345703125, 45.38578796386719)",1,3.2848663330078125,1,"(-15.905640602111816, 51.35618591308594, 667.16162109375)",1,"(0.42851388454437256, 0.5263717770576477)","(-39.67481994628906, 147.06239318847656, 42.8845329284668)",1,3.18206787109375,1,"(44.66447448730469, 53.176307678222656, 663.5674438476562)",1,1742470170980,11.90509033203125,11.625274658203125
5472444986,628380589823,"(0.4123627245426178, 0.5075525045394897)","(-48.63871765136719, 152.58319091796875, 44.89398956298828)",1,3.27667236328125,1,"(-16.07592010498047, 51.327117919921875, 666.8209228515625)",1,"(0.42751237750053406, 0.5376131534576416)","(-40.23064041137695, 143.7646026611328, 41.684288024902344)",1,3.23077392578125,1,"(44.482364654541016, 53.205631256103516, 663.31201171875)",1,1742470170996,12.08380126953125,12.160797119140625
5472461653,628380606490,"(0.4065585732460022, 0.49548444151878357)","(-51.860023498535156, 156.12350463867188, 46.18252182006836)",1,3.2730255126953125,1,"(-16.203994750976562, 51.344749450683594, 666.912841796875)",1,"(0.42529812455177307, 0.5301689505577087)","(-41.45956039428711, 145.94845581054688, 42.47911071777344)",1,3.2220001220703125,1,"(44.35979080200195, 53.30138397216797, 663.5491333007812)",1,1742470171016,12.110946655273438,11.87603759765625
5472478319,628380623155,"(0.42107248306274414, 0.4132469892501831)","(-43.804786682128906, 180.24868774414062, 54.96339416503906)",1,3.338897705078125,1,"(-16.144264221191406, 51.73670196533203, 666.9273681640625)",1,"(0.45388829708099365, 0.4231193959712982)","(-25.592010498046875, 177.35252380371094, 53.90925216674805)",1,3.254791259765625,1,"(44.26313781738281, 53.72325134277344, 664.0654296875)",1,1742470171033,12.567626953125,11.482147216796875
5472494984,628380639819,"(0.4437965452671051, 0.3593253195285797)","(-31.192934036254883, 196.06716918945312, 60.72085189819336)",1,3.3198394775390625,1,"(-16.049463272094727, 51.99835205078125, 667.0930786132812)",1,"(0.4631192088127136, 0.3619554042816162)","(-20.4688663482666, 195.2956085205078, 60.44002914428711)",1,3.2427215576171875,1,"(44.24028778076172, 53.988922119140625, 664.0314331054688)",1,1742470171045,11.938369750976562,11.568115234375
5472511650,628380656484,"(0.4344498813152313, 0.36989688873291016)","(-36.380348205566406, 192.9658966064453, 59.59208297729492)",1,3.31890869140625,1,"(-16.177766799926758, 52.03554916381836, 667.4669189453125)",1,"(0.46061789989471436, 0.3745306432247162)","(-21.857091903686523, 191.60653686523438, 59.09729766845703)",1,3.2760162353515625,1,"(44.20970916748047, 54.01166915893555, 664.146728515625)",1,1742470171067,12.1380615234375,11.691299438476562
5472528317,628380673150,"(0.43670716881752014, 0.3659761846065521)","(-35.12753677368164, 194.11607360839844, 60.01065444946289)",1,3.3180694580078125,1,"(-16.254802703857422, 51.99591064453125, 667.2906494140625)",1,"(0.4633733034133911, 0.3692212700843811)","(-20.327835083007812, 193.16407775878906, 59.66420364379883)",1,3.253692626953125,1,"(44.175289154052734, 54.02660369873047, 664.248779296875)",1,1742470171083,12.63043212890625,11.63677978515625
5472544983,628380689816,"(0.4392751455307007, 0.36392688751220703)","(-33.70231628417969, 194.71725463867188, 60.22953414916992)",1,3.337432861328125,1,"(-16.30743980407715, 51.959861755371094, 667.3604736328125)",1,"(0.46361643075942993, 0.3713657855987549)","(-20.192922592163086, 192.5349884033203, 59.435245513916016)",1,3.2598876953125,1,"(44.14092254638672, 54.00579071044922, 664.1433715820312)",1,1742470171100,12.102127075195312,11.7960205078125
5472561650,628380706482,"(0.44062209129333496, 0.3497752845287323)","(-32.95477294921875, 198.86878967285156, 61.74053192138672)",1,3.3456573486328125,1,"(-16.35372543334961, 51.87467956542969, 667.4087524414062)",1,"(0.4616694748401642, 0.3699825406074524)","(-21.27348518371582, 192.94076538085938, 59.58292007446289)",1,3.2498626708984375,1,"(44.121551513671875, 53.959251403808594, 664.023681640625)",1,1742470171117,12.391326904296875,11.9210205078125
5472578317,628380723148,"(0.44108080863952637, 0.3613697290420532)","(-32.700172424316406, 195.46743774414062, 60.50251007080078)",1,3.326202392578125,1,"(-16.380558013916016, 51.80732727050781, 667.2476806640625)",1,"(0.4627961218357086, 0.37403538823127747)","(-20.648168563842773, 191.75180053710938, 59.150177001953125)",1,3.2501068115234375,1,"(44.117916107177734, 53.89903259277344, 663.9502563476562)",1,1742470171133,12.53558349609375,11.795394897460938
5472594983,628380739813,"(0.44445571303367615, 0.36532172560691833)","(-30.827098846435547, 194.30807495117188, 60.080596923828125)",1,3.3439788818359375,1,"(-16.389833450317383, 51.733497619628906, 667.2341918945312)",1,"(0.46279075741767883, 0.38041481375694275)","(-20.65114402770996, 189.88034057617188, 58.46904373168945)",1,3.2444610595703125,1,"(44.141845703125, 53.86256790161133, 664.2291259765625)",1,1742470171150,11.873916625976562,11.816085815429688
5472611650,628380756480,"(0.44417527318000793, 0.3717312514781952)","(-30.982751846313477, 192.42774963378906, 59.396209716796875)",1,3.321868896484375,1,"(-16.37363052368164, 51.57585906982422, 667.1864013671875)",1,"(0.46100732684135437, 0.37576597929000854)","(-21.640958786010742, 191.244140625, 58.965415954589844)",1,3.25341796875,1,"(44.16557693481445, 53.72181701660156, 664.140625)",1,1742470171167,12.70220947265625,11.982955932617188
5472628320,628380773149,"(0.4621241092681885, 0.4518079161643982)","(-21.021154403686523, 168.9364776611328, 50.8460693359375)",1,3.3222198486328125,1,"(-16.209354400634766, 51.136539459228516, 667.1950073242188)",1,"(0.48521775007247925, 0.4757407009601593)","(-8.204167366027832, 161.91552734375, 48.2906379699707)",1,3.227569580078125,1,"(44.31515121459961, 53.356868743896484, 663.99658203125)",1,1742470171182,11.764984130859375,11.791351318359375
5472644987,628380789815,"(0.47379493713378906, 0.5649346709251404)","(-14.543851852416992, 135.7495574951172, 38.76701736450195)",1,3.3248443603515625,1,"(-16.025293350219727, 50.887935638427734, 667.1556396484375)",1,"(0.49712544679641724, 0.5687666535377502)","(-1.595391869544983, 134.62539672851562, 38.357852935791016)",1,3.226776123046875,1,"(44.47410583496094, 53.105796813964844, 664.12255859375)",1,1742470171199,11.54315185546875,11.217025756835938
5472661653,628380806480,"(0.5065696835517883, 0.6035428047180176)","(3.646157741546631, 124.42346954345703, 34.64468002319336)",1,3.29669189453125,1,"(-15.8508939743042, 50.72207260131836, 667.2883911132812)",1,"(0.5340386033058167, 0.6100336313247681)","(18.891382217407227, 122.51929473876953, 33.95164108276367)",1,3.179779052734375,1,"(44.68681335449219, 53.08016586303711, 664.5244140625)",1,1742470171217,10.511322021484375,9.809127807617188
5472678320,628380823146,"(0.5123239159584045, 0.6713498830795288)","(6.839775562286377, 104.53153228759766, 27.404603958129883)",1,3.2231597900390625,1,"(-15.713935852050781, 50.45058822631836, 666.852783203125)",1,"(0.5393048524856567, 0.6833628416061401)","(21.814163208007812, 101.00743103027344, 26.12193489074707)",1,3.2037200927734375,1,"(44.79620361328125, 52.853797912597656, 664.2264404296875)",1,1742470171233,9.547592163085938,9.4075927734375
5472694987,628380839813,"(0.5375847220420837, 0.779181718826294)","(20.85951042175293, 72.8979721069336, 15.890937805175781)",1,3.2425384521484375,1,"(-15.573202133178711, 50.13276290893555, 666.810791015625)",1,"(0.5358466506004333, 0.7451510429382324)","(19.89486312866211, 82.88124084472656, 19.5245418548584)",1,3.2560272216796875,1,"(44.839820861816406, 52.59523010253906, 664.1959838867188)",1,1742470171245,9.119613647460938,8.904464721679688
5472711653,628380856478,"(0.5434746146202087, 0.8507760763168335)","(24.128402709960938, 51.89504623413086, 8.246506690979004)",1,3.3231353759765625,1,"(-15.473298072814941, 49.76229476928711, 666.803955078125)",1,"(0.5344182848930359, 0.8175801634788513)","(19.102108001708984, 61.63343048095703, 11.79095458984375)",1,3.2759246826171875,1,"(44.90838623046875, 52.273406982421875, 664.0259399414062)",1,1742470171263,8.708602905273438,8.68359375
5472728320,628380873144,"(0.5549495816230774, 0.8437622785568237)","(30.496978759765625, 53.95261001586914, 8.99538516998291)",1,3.2836456298828125,1,"(-15.418886184692383, 49.52531814575195, 666.597900390625)",1,"(0.5581681132316589, 0.8473955392837524)","(32.28326416015625, 52.88676834106445, 8.607419967651367)",1,3.219085693359375,1,"(45.00082015991211, 52.062255859375, 663.8156127929688)",1,1742470171279,9.301651000976562,8.732666015625
5472744986,628380889809,"(0.5460295677185059, 0.8332591652870178)","(25.546348571777344, 57.0338134765625, 10.11684799194336)",1,3.2746429443359375,1,"(-15.434881210327148, 49.29741287231445, 666.3759765625)",1,"(0.5566796064376831, 0.8646822571754456)","(31.457170486450195, 47.815521240234375, 6.761666297912598)",1,3.2163543701171875,1,"(45.095130920410156, 51.891029357910156, 663.741943359375)",1,1742470171296,9.143142700195312,8.947494506835938
5472761652,628380906474,"(0.5491693615913391, 0.8540804982185364)","(27.288976669311523, 50.92567443847656, 7.893652439117432)",1,3.2774200439453125,1,"(-15.435565948486328, 49.134578704833984, 666.1687622070312)",1,"(0.5575589537620544, 0.8618665337562561)","(31.94518280029297, 48.64154815673828, 7.062309265136719)",1,3.2006378173828125,1,"(45.12287902832031, 51.7221794128418, 663.5789794921875)",1,1742470171315,9.487442016601562,9.100173950195312
5472778319,628380923141,"(0.5476170182228088, 0.866957426071167)","(26.427438735961914, 47.148067474365234, 6.518744945526123)",1,3.2691802978515625,1,"(-15.468165397644043, 49.010292053222656, 665.907958984375)",1,"(0.5548530220985413, 0.8632650971412659)","(30.44342613220215, 48.23124694824219, 6.9130048751831055)",1,3.182647705078125,1,"(45.13706588745117, 51.62400817871094, 663.283447265625)",1,1742470171330,9.442764282226562,9.110641479492188
5472794986,628380939807,"(0.5532657504081726, 0.8534839153289795)","(29.562475204467773, 51.10069274902344, 7.9573187828063965)",1,3.333892822265625,1,"(-15.496636390686035, 48.85236740112305, 665.6630249023438)",1,"(0.5611090660095215, 0.8668901920318604)","(33.91550827026367, 47.16780471801758, 6.525898456573486)",1,3.2211456298828125,1,"(45.15095520019531, 51.54222869873047, 663.3782958984375)",1,1742470171349,9.674606323242188,9.62750244140625
5472811652,628380956472,"(0.5460247993469238, 0.8466172218322754)","(25.543739318847656, 53.115108489990234, 8.69052791595459)",1,3.28167724609375,1,"(-15.528282165527344, 48.76275634765625, 665.3782958984375)",1,"(0.5591698288917542, 0.8590160608291626)","(32.83924865722656, 49.47775650024414, 7.366619110107422)",1,3.2487335205078125,1,"(45.12062072753906, 51.46649932861328, 663.1502075195312)",1,1742470171363,9.856338500976562,9.654190063476562
5472828318,628380973137,"(0.555824339389801, 0.8571515679359436)","(30.98249626159668, 50.02470397949219, 7.565725326538086)",1,3.3464813232421875,1,"(-15.601235389709473, 48.76787567138672, 665.423583984375)",1,"(0.5564261078834534, 0.8607715964317322)","(31.31648063659668, 48.9627571105957, 7.179206848144531)",1,3.2525634765625,1,"(45.091495513916016, 51.47889709472656, 663.1666870117188)",1,1742470171379,10.516036987304688,9.705902099609375
5472844986,628380989805,"(0.5524881482124329, 0.8414527773857117)","(29.130924224853516, 54.63011169433594, 9.241989135742188)",1,3.3505401611328125,1,"(-15.689704895019531, 48.783058166503906, 665.3824462890625)",1,"(0.5585249066352844, 0.8559519648551941)","(32.48127365112305, 50.37664794921875, 7.693853378295898)",1,3.2501983642578125,1,"(45.03376770019531, 51.53104019165039, 662.880859375)",1,1742470171396,10.573760986328125,9.8304443359375
5472861652,628381006470,"(0.5552839636802673, 0.8537971377372742)","(30.682544708251953, 51.00876998901367, 7.923892974853516)",1,3.3510284423828125,1,"(-15.750235557556152, 48.85947036743164, 665.2947387695312)",1,"(0.560024082660675, 0.8529517650604248)","(33.3133430480957, 51.256752014160156, 8.014189720153809)",1,3.27618408203125,1,"(44.973873138427734, 51.596351623535156, 662.828369140625)",1,1742470171412,10.840621948242188,10.1181640625
5472878319,628381023136,"(0.5502697825431824, 0.8622027635574341)","(27.899703979492188, 48.54290008544922, 7.0264058113098145)",1,3.3846588134765625,1,"(-15.814613342285156, 48.91752624511719, 665.3394775390625)",1,"(0.5555809736251831, 0.8453627824783325)","(30.847423553466797, 53.483070373535156, 8.824478149414062)",1,3.26959228515625,1,"(44.92009735107422, 51.636192321777344, 662.8602905273438)",1,1742470171429,10.636688232421875,10.240875244140625
5472894989,628381039805,"(0.5519750118255615, 0.8572932481765747)","(28.846097946166992, 49.983158111572266, 7.550641059875488)",1,3.33380126953125,1,"(-15.88306999206543, 48.958980560302734, 665.4581909179688)",1,"(0.5543046593666077, 0.8543621301651001)","(30.139076232910156, 50.84302520751953, 7.86358118057251)",1,3.2554473876953125,1,"(44.89306640625, 51.713584899902344, 663.181884765625)",1,1742470171446,10.88323974609375,10.318099975585938
5472911656,628381056471,"(0.5554199814796448, 0.8617511987686157)","(30.75802993774414, 48.67536926269531, 7.074645519256592)",1,3.3828277587890625,1,"(-15.926700592041016, 48.98042297363281, 665.5774536132812)",1,"(0.5477306842803955, 0.851234495639801)","(26.490514755249023, 51.760562896728516, 8.197494506835938)",1,3.2925567626953125,1,"(44.866817474365234, 51.751808166503906, 663.2835693359375)",1,1742470171462,10.880035400390625,10.2703857421875
5472928323,628381073137,"(0.5492282509803772, 0.8580036163330078)","(27.3216552734375, 49.77478790283203, 7.474762439727783)",1,3.38232421875,1,"(-15.963730812072754, 48.98387908935547, 665.6619873046875)",1,"(0.5539119839668274, 0.8584858179092407)","(29.92111587524414, 49.63330078125, 7.423264503479004)",1,3.3175201416015625,1,"(44.81676483154297, 51.77988052368164, 663.3515014648438)",1,1742470171478,11.234085083007812,10.98577880859375
5472944990,628381089805,"(0.49173855781555176, 0.7117148637771606)","(-4.58513069152832, 92.69007873535156, 23.094629287719727)",1,3.35205078125,1,"(-16.12853240966797, 49.356361389160156, 666.1199951171875)",1,"(0.514115035533905, 0.7132579684257507)","(7.833837032318115, 92.23738861083984, 22.92991828918457)",1,3.303253173828125,1,"(44.48025894165039, 52.159828186035156, 663.4594116210938)",1,1742470171500,10.740951538085938,9.843093872070312
5472961656,628381106470,"(0.45660263299942017, 0.6099741458892822)","(-24.085561752319336, 122.53675842285156, 33.95794677734375)",1,3.347412109375,1,"(-16.303852081298828, 49.886009216308594, 666.5020751953125)",1,"(0.4853179156780243, 0.5902090072631836)","(-8.148587226867676, 128.3350830078125, 36.068389892578125)",1,3.267364501953125,1,"(44.09740447998047, 52.62364959716797, 663.8060913085938)",1,1742470171517,10.8262939453125,10.2978515625
5472978322,628381123135,"(0.45552191138267517, 0.5715051293373108)","(-24.68537712097168, 133.82203674316406, 38.065467834472656)",1,3.3420257568359375,1,"(-16.366313934326172, 49.981422424316406, 666.5724487304688)",1,"(0.47915977239608765, 0.5927742123603821)","(-11.566347122192383, 127.58256530761719, 35.794464111328125)",1,3.2642059326171875,1,"(44.05590057373047, 52.7463264465332, 663.7994384765625)",1,1742470171534,11.276748657226562,10.612869262695312
5472994990,628381139802,"(0.45960915088653564, 0.5750216245651245)","(-22.41693687438965, 132.79043579101562, 37.68998718261719)",1,3.345123291015625,1,"(-16.483896255493164, 49.99822235107422, 666.885498046875)",1,"(0.4778101444244385, 0.5867935419082642)","(-12.315418243408203, 129.3370361328125, 36.433040618896484)",1,3.2852325439453125,1,"(44.0591926574707, 52.75218963623047, 663.860107421875)",1,1742470171551,11.66815185546875,10.96826171875
