device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,system_time_now,left_eye_openness_value,right_eye_openness_value
2146802113,497054271861,"(0.5138579607009888, 0.30907008051872253)","(7.691157817840576, 210.81005859375, 66.0868148803711)",1,2.9238128662109375,1,"(-42.61128234863281, 58.76030731201172, 677.847900390625)",1,"(0.5243171453475952, 0.33054226636886597)","(13.495987892150879, 204.51097106933594, 63.79414367675781)",1,2.8799896240234375,1,"(18.202007293701172, 62.00605010986328, 676.3544921875)",1,1742986652811,11.49578857421875,11.057235717773438
2146818780,497054288528,"(0.5137658715248108, 0.3093785047531128)","(7.64000940322876, 210.71958923339844, 66.05389404296875)",1,2.9315185546875,1,"(-42.612693786621094, 58.73295593261719, 677.84619140625)",1,"(0.5260121822357178, 0.3337549567222595)","(14.436723709106445, 203.56851196289062, 63.45109176635742)",1,2.8659820556640625,1,"(18.21255111694336, 61.99602508544922, 676.4044799804688)",1,1742986652828,11.08892822265625,11.28558349609375
2146835446,497054305194,"(0.5149349570274353, 0.3000280261039734)","(8.288894653320312, 213.462646484375, 67.05229187011719)",1,2.936737060546875,1,"(-42.61247253417969, 58.69252014160156, 677.8056640625)",1,"(0.5227822661399841, 0.33786776661872864)","(12.644136428833008, 202.36196899414062, 63.011959075927734)",1,2.854644775390625,1,"(18.236038208007812, 61.966312408447266, 676.45361328125)",1,1742986652845,11.332244873046875,11.59228515625
2146852111,497054321858,"(0.51409912109375, 0.30605074763298035)","(7.824982166290283, 211.69581604003906, 66.40919494628906)",1,2.890960693359375,1,"(-42.60037612915039, 58.65833282470703, 677.7540283203125)",1,"(0.5238900184631348, 0.341990202665329)","(13.258932113647461, 201.152587890625, 62.57180404663086)",1,2.874542236328125,1,"(18.244701385498047, 61.91102981567383, 676.364501953125)",1,1742986652861,11.2947998046875,11.282012939453125
2146868780,497054338528,"(0.5143101215362549, 0.32562345266342163)","(7.942078113555908, 205.95396423339844, 64.31935119628906)",1,2.9208831787109375,1,"(-42.57695770263672, 58.640403747558594, 677.7318725585938)",1,"(0.5226554870605469, 0.323717325925827)","(12.573759078979492, 206.5131378173828, 64.52287292480469)",1,2.8236541748046875,1,"(18.284772872924805, 61.85114669799805, 676.336669921875)",1,1742986652878,11.719345092773438,11.034194946289062
2146885446,497054355194,"(0.5148749351501465, 0.31975632905960083)","(8.255555152893066, 207.67514038085938, 64.94580078125)",1,2.92633056640625,1,"(-42.53794479370117, 58.62052917480469, 677.79052734375)",1,"(0.523061990737915, 0.3285885751247406)","(12.799371719360352, 205.0841064453125, 64.00272369384766)",1,2.847900390625,1,"(18.328332901000977, 61.838050842285156, 676.4736938476562)",1,1742986652895,11.322540283203125,11.092788696289062
2146902115,497054371862,"(0.5173033475875854, 0.3244123160839081)","(9.603352546691895, 206.3092498779297, 64.44866180419922)",1,2.8929443359375,1,"(-42.49222946166992, 58.601112365722656, 677.8635864257812)",1,"(0.524846613407135, 0.326480507850647)","(13.789843559265137, 205.70252990722656, 64.22782897949219)",1,2.8125,1,"(18.376995086669922, 61.78572082519531, 676.2564086914062)",1,1742986652911,11.453582763671875,11.094558715820312
2146918782,497054388529,"(0.5137749314308167, 0.312092661857605)","(7.645061016082764, 209.92337036132812, 65.76407623291016)",1,2.862274169921875,1,"(-42.443511962890625, 58.57542037963867, 677.897216796875)",1,"(0.52308189868927, 0.3290700316429138)","(12.810406684875488, 204.94287109375, 63.95131301879883)",1,2.828277587890625,1,"(18.436790466308594, 61.77800750732422, 676.4044189453125)",1,1742986652928,11.66363525390625,11.257476806640625
2146935448,497054405195,"(0.564827561378479, 0.3684757947921753)","(35.979286193847656, 193.38278198242188, 59.743797302246094)",1,2.885345458984375,1,"(-42.094627380371094, 58.39247131347656, 677.5804443359375)",1,"(0.5689638257026672, 0.38590484857559204)","(38.2749137878418, 188.269775390625, 57.88287353515625)",1,2.8177642822265625,1,"(18.7489013671875, 61.60417175292969, 676.526611328125)",1,1742986652945,11.625,11.115829467773438
2146952115,497054421862,"(0.6398225426673889, 0.44292837381362915)","(77.60147094726562, 171.54136657714844, 51.79415512084961)",1,2.853668212890625,1,"(-41.50456237792969, 58.14509963989258, 677.7274169921875)",1,"(0.6422002911567688, 0.4607141613960266)","(78.92112731933594, 166.32371520996094, 49.89509582519531)",1,2.83282470703125,1,"(19.22197151184082, 61.34771728515625, 676.638916015625)",1,1742986652961,11.051712036132812,11.286407470703125
2146968781,497054438528,"(0.6818114519119263, 0.46458572149276733)","(100.90530395507812, 165.18795776367188, 49.481712341308594)",1,2.88836669921875,1,"(-41.085514068603516, 58.023101806640625, 677.6297607421875)",1,"(0.6861706972122192, 0.4837282598018646)","(103.3246841430664, 159.57228088378906, 47.43779754638672)",1,2.789794921875,1,"(19.628864288330078, 61.27156066894531, 676.9318237304688)",1,1742986652978,10.816757202148438,11.171722412109375
2146985448,497054455195,"(0.6786572337150574, 0.46343541145324707)","(99.15470886230469, 165.52540588378906, 49.60456848144531)",1,2.9117279052734375,1,"(-40.93277359008789, 58.065067291259766, 677.5371704101562)",1,"(0.6838926076889038, 0.4696241319179535)","(102.06037902832031, 163.70989990234375, 48.9437141418457)",1,2.7690582275390625,1,"(19.851844787597656, 61.28736114501953, 676.880615234375)",1,1742986652988,11.0499267578125,10.921524047851562
2147002115,497054471862,"(0.6805199384689331, 0.47150078415870667)","(100.18855285644531, 163.1593475341797, 48.74336624145508)",1,2.8926239013671875,1,"(-40.75809860229492, 58.11168670654297, 677.3526611328125)",1,"(0.6871310472488403, 0.481446772813797)","(103.85769653320312, 160.24159240722656, 47.68136215209961)",1,2.74725341796875,1,"(20.052486419677734, 61.332969665527344, 677.0206298828125)",1,1742986653005,10.94989013671875,11.193878173828125
2147018781,497054488528,"(0.680683434009552, 0.4652981460094452)","(100.27926635742188, 164.9789581298828, 49.405677795410156)",1,2.8598175048828125,1,"(-40.58427429199219, 58.160499572753906, 677.4613647460938)",1,"(0.6881781816482544, 0.4764349162578583)","(104.43885040283203, 161.7118682861328, 48.21654510498047)",1,2.76434326171875,1,"(20.270736694335938, 61.34619140625, 677.0072021484375)",1,1742986653022,11.057693481445312,11.537734985351562
2147035450,497054505196,"(0.681090235710144, 0.4687325060367584)","(100.50506591796875, 163.97145080566406, 49.038970947265625)",1,2.8784332275390625,1,"(-40.40797424316406, 58.16163635253906, 677.3179931640625)",1,"(0.6844368577003479, 0.4720473885536194)","(102.36241912841797, 162.99900817871094, 48.68498611450195)",1,2.7575836181640625,1,"(20.47166633605957, 61.331871032714844, 676.9442749023438)",1,1742986653044,11.058563232421875,11.358657836914062
2147052117,497054521863,"(0.685809314250946, 0.4669607877731323)","(103.1241455078125, 164.4912109375, 49.228111267089844)",1,2.8507080078125,1,"(-40.24460220336914, 58.124263763427734, 677.0707397460938)",1,"(0.6872842311859131, 0.4762227237224579)","(103.94273376464844, 161.7741241455078, 48.23917770385742)",1,2.7432098388671875,1,"(20.650169372558594, 61.29051208496094, 676.94580078125)",1,1742986653061,10.894256591796875,11.209426879882812
2147068783,497054538529,"(0.6828820705413818, 0.4719110429286957)","(101.49948120117188, 163.0389862060547, 48.69955062866211)",1,2.833343505859375,1,"(-40.107444763183594, 58.115692138671875, 677.26904296875)",1,"(0.6865171194076538, 0.47677403688430786)","(103.51695251464844, 161.6123809814453, 48.180335998535156)",1,2.748931884765625,1,"(20.804359436035156, 61.24586486816406, 677.1387939453125)",1,1742986653078,11.459320068359375,11.4302978515625
2147085450,497054555196,"(0.6842415928840637, 0.46760278940200806)","(102.25404357910156, 164.30287170410156, 49.15958786010742)",1,2.848052978515625,1,"(-39.984954833984375, 58.07405090332031, 677.17236328125)",1,"(0.686073899269104, 0.47328585386276245)","(103.27101135253906, 162.6356658935547, 48.552764892578125)",1,2.747772216796875,1,"(20.942466735839844, 61.186187744140625, 677.2057495117188)",1,1742986653104,11.284927368164062,11.336151123046875
2147102117,497054571863,"(0.6868667602539062, 0.47484466433525085)","(103.7110366821289, 162.1783905029297, 48.386322021484375)",1,2.8611602783203125,1,"(-39.87969970703125, 58.07500457763672, 677.2896728515625)",1,"(0.6895246505737305, 0.4684228301048279)","(105.1861572265625, 164.0623016357422, 49.07197189331055)",1,2.710693359375,1,"(21.043182373046875, 61.1646728515625, 677.2001953125)",1,1742986653112,11.472213745117188,11.452407836914062
2147118783,497054588529,"(0.6892168521881104, 0.46316733956336975)","(105.01532745361328, 165.60403442382812, 49.633201599121094)",1,2.8300628662109375,1,"(-39.78807830810547, 58.05344772338867, 677.0321655273438)",1,"(0.6846407055854797, 0.47113943099975586)","(102.47554016113281, 163.26535034179688, 48.78197479248047)",1,2.7332611083984375,1,"(21.152769088745117, 61.135101318359375, 677.18017578125)",1,1742986653128,11.169403076171875,11.525985717773438
2147135450,497054605196,"(0.6851522922515869, 0.4623349905014038)","(102.75946807861328, 165.8482208251953, 49.7220458984375)",1,2.8239593505859375,1,"(-39.72052764892578, 58.090816497802734, 677.1923217773438)",1,"(0.6883482933044434, 0.47352349758148193)","(104.53327178955078, 162.5659637451172, 48.527374267578125)",1,2.7202606201171875,1,"(21.212831497192383, 61.16267013549805, 677.4051513671875)",1,1742986653144,11.167633056640625,11.504730224609375
2147152117,497054621862,"(0.6862765550613403, 0.4734242558479309)","(103.38346099853516, 162.5950927734375, 48.537967681884766)",1,2.848602294921875,1,"(-39.68229293823242, 58.14446258544922, 677.39794921875)",1,"(0.6886390447616577, 0.4755783975124359)","(104.69464111328125, 161.963134765625, 48.3079719543457)",1,2.7297515869140625,1,"(21.26605987548828, 61.17570495605469, 677.414306640625)",1,1742986653161,11.240478515625,11.268341064453125
2147168787,497054638532,"(0.6325489282608032, 0.5214399695396423)","(73.56460571289062, 148.50917053222656, 43.411163330078125)",1,2.8192901611328125,1,"(-39.89698791503906, 58.052982330322266, 677.3516845703125)",1,"(0.6450026631355286, 0.5126979947090149)","(80.47642517089844, 151.07369995117188, 44.34459686279297)",1,2.73516845703125,1,"(21.069137573242188, 61.0328483581543, 677.1607055664062)",1,1742986653178,11.129318237304688,11.28955078125
2147185454,497054655199,"(0.5659034848213196, 0.5516786575317383)","(36.57640075683594, 139.63833618164062, 40.18244934082031)",1,2.728790283203125,1,"(-40.29033279418945, 57.859676361083984, 677.1581420898438)",1,"(0.5844805836677551, 0.5684918761253357)","(46.886695861816406, 134.7060089111328, 38.38722229003906)",1,2.7049560546875,1,"(20.66411018371582, 60.86343765258789, 676.995849609375)",1,1742986653194,11.616241455078125,11.812255859375
2147202121,497054671866,"(0.5255092978477478, 0.5975801944732666)","(14.157649993896484, 126.17263793945312, 35.281341552734375)",1,2.669189453125,1,"(-40.54298782348633, 57.70166015625, 677.36328125)",1,"(0.5497211217880249, 0.6043021082878113)","(27.595212936401367, 124.20071411132812, 34.56357955932617)",1,2.6519012451171875,1,"(20.355831146240234, 60.724082946777344, 677.179931640625)",1,1742986653211,11.543838500976562,10.687408447265625
2147218787,497054688532,"(0.48827189207077026, 0.6210167407989502)","(-6.509124279022217, 119.29728698730469, 32.778892517089844)",1,2.6646728515625,1,"(-40.75285339355469, 57.64626693725586, 677.4320678710938)",1,"(0.5113868713378906, 0.6307506561279297)","(6.3196892738342285, 116.44174194335938, 31.739545822143555)",1,2.6822357177734375,1,"(20.150188446044922, 60.63334655761719, 676.9640502929688)",1,1742986653227,11.558700561523438,11.26934814453125
2147235454,497054705199,"(0.5022643208503723, 0.6274188160896301)","(1.2566566467285156, 117.419189453125, 32.095314025878906)",1,2.740325927734375,1,"(-40.804931640625, 57.6646728515625, 677.5909423828125)",1,"(0.5175562500953674, 0.6282196044921875)","(9.74368953704834, 117.18426513671875, 32.00982666015625)",1,2.69256591796875,1,"(20.143699645996094, 60.64088439941406, 676.9644775390625)",1,1742986653244,11.632278442382812,11.658828735351562
2147252121,497054721866,"(0.49700239300727844, 0.6187286376953125)","(-1.6636924743652344, 119.96854400634766, 33.023197174072266)",1,2.684478759765625,1,"(-40.84096908569336, 57.679046630859375, 677.58447265625)",1,"(0.5119419097900391, 0.6465036869049072)","(6.627739906311035, 111.8204345703125, 30.057523727416992)",1,2.7411956787109375,1,"(20.13416290283203, 60.643165588378906, 676.9140625)",1,1742986653261,11.737411499023438,10.927566528320312
2147268787,497054738531,"(0.4653652310371399, 0.6206748485565186)","(-19.222301483154297, 119.39759826660156, 32.815372467041016)",1,2.6201629638671875,1,"(-40.99116516113281, 57.65410614013672, 677.64501953125)",1,"(0.49257707595825195, 0.6373284459114075)","(-4.119741439819336, 114.51210021972656, 31.037242889404297)",1,2.7049407958984375,1,"(19.99053955078125, 60.624366760253906, 676.822265625)",1,1742986653277,11.13360595703125,10.971939086914062
2147285453,497054755197,"(0.3963110148906708, 0.6808241605758667)","(-57.547393798828125, 101.75218963623047, 26.39297866821289)",1,2.8591156005859375,1,"(-41.42232894897461, 57.647254943847656, 677.5345458984375)",1,"(0.4041508734226227, 0.647203803062439)","(-53.1962890625, 111.61507415771484, 29.98279571533203)",1,2.679290771484375,1,"(19.485855102539062, 60.632362365722656, 677.0802612304688)",1,1742986653294,11.294158935546875,10.937225341796875
2147302120,497054771864,"(0.32702210545539856, 0.6504051089286804)","(-96.00273895263672, 110.67591094970703, 29.640974044799805)",1,2.7856597900390625,1,"(-41.852577209472656, 57.61783218383789, 677.6187744140625)",1,"(0.33168646693229675, 0.6473985910415649)","(-93.41403198242188, 111.55790710449219, 29.96202278137207)",1,2.7498931884765625,1,"(18.97869873046875, 60.65522766113281, 676.9954833984375)",1,1742986653311,11.911941528320312,10.915740966796875
2147318787,497054788531,"(0.3000613749027252, 0.6306294202804565)","(-110.96592712402344, 116.47730255126953, 31.752504348754883)",1,2.71356201171875,1,"(-42.07353210449219, 57.561851501464844, 677.5357666015625)",1,"(0.3067459166049957, 0.6556594371795654)","(-107.25604248046875, 109.134521484375, 29.07996940612793)",1,2.8250274658203125,1,"(18.75882339477539, 60.619449615478516, 676.9569702148438)",1,1742986653328,11.382415771484375,10.630615234375
2147335453,497054805197,"(0.29867374897003174, 0.6296277046203613)","(-111.73609161376953, 116.77117919921875, 31.859453201293945)",1,2.7109832763671875,1,"(-42.11931610107422, 57.4795036315918, 677.307861328125)",1,"(0.3027637302875519, 0.6630013585090637)","(-109.46614837646484, 106.9806900024414, 28.296010971069336)",1,2.8442230224609375,1,"(18.7452335357666, 60.523521423339844, 676.9200439453125)",1,1742986653344,11.57373046875,10.938705444335938
2147352120,497054821863,"(0.29768115282058716, 0.6411112546920776)","(-112.2869644165039, 113.40238952636719, 30.633291244506836)",1,2.7044525146484375,1,"(-42.194969177246094, 57.47642135620117, 677.6334228515625)",1,"(0.29618242383003235, 0.656075119972229)","(-113.1187744140625, 109.01255798339844, 29.035572052001953)",1,2.8243865966796875,1,"(18.693138122558594, 60.46855545043945, 676.6193237304688)",1,1742986653361,11.58221435546875,10.929855346679688
2147368786,497054838530,"(0.3002411127090454, 0.6398939490318298)","(-110.8661880493164, 113.75948333740234, 30.763301849365234)",1,2.733367919921875,1,"(-42.2464599609375, 57.35696792602539, 677.2333374023438)",1,"(0.300851434469223, 0.6674941182136536)","(-110.5274658203125, 105.66267395019531, 27.8162899017334)",1,2.7975006103515625,1,"(18.645263671875, 60.4342155456543, 676.5460205078125)",1,1742986653377,11.808349609375,11.018783569335938
2147385453,497054855196,"(0.2984509766101837, 0.6518709063529968)","(-111.85972595214844, 110.24590301513672, 29.48444938659668)",1,2.755828857421875,1,"(-42.29058837890625, 57.31032180786133, 677.2508544921875)",1,"(0.30078741908073425, 0.6633657217025757)","(-110.56297302246094, 106.87378692626953, 28.25714874267578)",1,2.7768707275390625,1,"(18.59591293334961, 60.42610168457031, 676.6251220703125)",1,1742986653395,11.585235595703125,10.914886474609375
2147402120,497054871863,"(0.3020636737346649, 0.6474782228469849)","(-109.85468292236328, 111.53453826904297, 29.953550338745117)",1,2.75439453125,1,"(-42.34895324707031, 57.280853271484375, 677.240966796875)",1,"(0.3008149564266205, 0.6609482169151306)","(-110.5477066040039, 107.58299255371094, 28.51525115966797)",1,2.764007568359375,1,"(18.554258346557617, 60.42497634887695, 676.6017456054688)",1,1742986653411,11.497390747070312,11.070632934570312
2147418790,497054888533,"(0.3032539486885071, 0.6432504057884216)","(-109.19409942626953, 112.77481842041016, 30.404890060424805)",1,2.732940673828125,1,"(-42.41093444824219, 57.29864501953125, 677.4239501953125)",1,"(0.30411428213119507, 0.6754109859466553)","(-108.71659088134766, 103.34021759033203, 26.970966339111328)",1,2.82098388671875,1,"(18.521717071533203, 60.44335174560547, 676.6671142578125)",1,1742986653428,12.012908935546875,10.98114013671875
2147435456,497054905199,"(0.30301621556282043, 0.6435584425926208)","(-109.32603454589844, 112.68449401855469, 30.372024536132812)",1,2.7474517822265625,1,"(-42.45713806152344, 57.311767578125, 677.343017578125)",1,"(0.29600387811660767, 0.6561793088912964)","(-113.21786499023438, 108.98201751708984, 29.024429321289062)",1,2.7682952880859375,1,"(18.499141693115234, 60.45094680786133, 676.642578125)",1,1742986653444,11.65472412109375,10.962783813476562
2147452122,497054921864,"(0.30380305647850037, 0.6395657062530518)","(-108.88931274414062, 113.85578918457031, 30.798307418823242)",1,2.7243804931640625,1,"(-42.480323791503906, 57.29894256591797, 677.1236572265625)",1,"(0.29435983300209045, 0.6569797396659851)","(-114.13031768798828, 108.7471923828125, 28.93895721435547)",1,2.7654266357421875,1,"(18.468080520629883, 60.429691314697266, 676.3917236328125)",1,1742986653461,11.46826171875,10.929290771484375
2147468789,497054938532,"(0.30199822783470154, 0.6372773051261902)","(-109.89102172851562, 114.52710723876953, 31.042705535888672)",1,2.6861572265625,1,"(-42.50221633911133, 57.28116989135742, 676.9788208007812)",1,"(0.2979068458080292, 0.66335129737854)","(-112.1617202758789, 106.8780517578125, 28.258655548095703)",1,2.775146484375,1,"(18.437088012695312, 60.407249450683594, 676.127685546875)",1,1742986653477,11.464828491210938,11.16888427734375
2147485456,497054955198,"(0.2963753938674927, 0.6401075720787048)","(-113.01168060302734, 113.69684600830078, 30.74044418334961)",1,2.704437255859375,1,"(-42.528961181640625, 57.26824188232422, 676.987060546875)",1,"(0.2977988123893738, 0.6610960364341736)","(-112.22167205810547, 107.5396499633789, 28.499431610107422)",1,2.766387939453125,1,"(18.40929412841797, 60.40106201171875, 676.078857421875)",1,1742986653494,11.81494140625,10.883331298828125
2147502123,497054971865,"(0.286740243434906, 0.6100268959999084)","(-118.35917663574219, 122.52128601074219, 33.95232391357422)",1,2.71624755859375,1,"(-42.63200378417969, 57.47329330444336, 677.4840087890625)",1,"(0.2848866879940033, 0.610214114189148)","(-119.38790130615234, 122.46634674072266, 33.93232727050781)",1,2.76617431640625,1,"(18.26397705078125, 60.6434326171875, 676.579833984375)",1,1742986653511,11.522491455078125,10.748992919921875
2147518789,497054988531,"(0.257553368806839, 0.47881442308425903)","(-134.5579071044922, 161.01385498046875, 47.9624137878418)",1,2.7007293701171875,1,"(-42.70604705810547, 57.88170623779297, 677.4754638671875)",1,"(0.26416856050491333, 0.4661824703216553)","(-130.886474609375, 164.71954345703125, 49.31118392944336)",1,2.759124755859375,1,"(17.952478408813477, 61.02275466918945, 676.532958984375)",1,1742986653527,11.276901245117188,10.478240966796875
2147535456,497055005198,"(0.25513190031051636, 0.4113103449344635)","(-135.9018096923828, 180.81683349609375, 55.17015838623047)",1,2.709381103515625,1,"(-42.73863983154297, 58.160369873046875, 677.853271484375)",1,"(0.26189181208610535, 0.4331633746623993)","(-132.15003967285156, 174.406005859375, 52.83685302734375)",1,2.781005859375,1,"(17.83209228515625, 61.29124450683594, 676.754638671875)",1,1742986653544,12.414291381835938,10.347213745117188
2147552125,497055021867,"(0.2539600431919098, 0.42160260677337646)","(-136.55218505859375, 177.79751586914062, 54.071197509765625)",1,2.7280120849609375,1,"(-42.8155517578125, 58.0873908996582, 678.03564453125)",1,"(0.25526943802833557, 0.423901230096817)","(-135.8254852294922, 177.12315368652344, 53.82582473754883)",1,2.7779693603515625,1,"(17.848745346069336, 61.20261764526367, 676.703369140625)",1,1742986653561,11.37841796875,10.706588745117188
2147568793,497055038534,"(0.2525821030139923, 0.4028146266937256)","(-137.31695556640625, 183.30914306640625, 56.077274322509766)",1,2.718902587890625,1,"(-42.83705139160156, 58.03033447265625, 677.813232421875)",1,"(0.2530621588230133, 0.41844621300697327)","(-137.05052185058594, 178.72344970703125, 54.40827560424805)",1,2.7790679931640625,1,"(17.839801788330078, 61.17662811279297, 676.6530151367188)",1,1742986653578,11.987335205078125,10.704605102539062
2147585459,497055055200,"(0.2526734471321106, 0.40783071517944336)","(-137.26625061035156, 181.83761596679688, 55.54170227050781)",1,2.7122650146484375,1,"(-42.86125183105469, 57.98067092895508, 677.52880859375)",1,"(0.25546807050704956, 0.4218355119228363)","(-135.71522521972656, 177.72914123535156, 54.0463981628418)",1,2.7726287841796875,1,"(17.825504302978516, 61.158050537109375, 676.6158447265625)",1,1742986653595,11.564620971679688,11.099197387695312
2147602125,497055071866,"(0.25157493352890015, 0.4068881571292877)","(-137.87594604492188, 182.11415100097656, 55.642333984375)",1,2.70550537109375,1,"(-42.89519500732422, 57.96327209472656, 677.497314453125)",1,"(0.25710752606391907, 0.42367178201675415)","(-134.80532836914062, 177.1904754638672, 53.85028839111328)",1,2.7936553955078125,1,"(17.816925048828125, 61.143165588378906, 676.55322265625)",1,1742986653611,11.558349609375,10.915451049804688
2147618792,497055088533,"(0.2538645565509796, 0.4112205505371094)","(-136.60519409179688, 180.84315490722656, 55.17979049682617)",1,2.73150634765625,1,"(-42.931365966796875, 57.970367431640625, 677.62060546875)",1,"(0.2517399191856384, 0.42460864782333374)","(-137.7843780517578, 176.91563415527344, 53.750244140625)",1,2.7726898193359375,1,"(17.810218811035156, 61.13146209716797, 676.4645385742188)",1,1742986653627,11.78961181640625,10.89801025390625
2147635459,497055105199,"(0.2553311884403229, 0.40342310070991516)","(-135.79119873046875, 183.13064575195312, 56.01232147216797)",1,2.7108917236328125,1,"(-42.955047607421875, 57.9891242980957, 677.7576904296875)",1,"(0.2526302635669708, 0.42363953590393066)","(-137.29022216796875, 177.19993591308594, 53.85371780395508)",1,2.7677001953125,1,"(17.814956665039062, 61.140296936035156, 676.4773559570312)",1,1742986653644,11.42041015625,11.150543212890625
2147652126,497055121867,"(0.2565656006336212, 0.4075106084346771)","(-135.10610961914062, 181.93150329589844, 55.57589340209961)",1,2.7449951171875,1,"(-42.97053527832031, 58.00463104248047, 677.8574829101562)",1,"(0.2539980113506317, 0.4203716814517975)","(-136.53111267089844, 178.15859985351562, 54.202632904052734)",1,2.7800750732421875,1,"(17.821128845214844, 61.15906524658203, 676.5272827148438)",1,1742986653660,11.509307861328125,11.13043212890625
2147668793,497055138533,"(0.25830522179603577, 0.4054781198501587)","(-134.140625, 182.52777099609375, 55.792903900146484)",1,2.7276153564453125,1,"(-42.98345184326172, 58.02188491821289, 677.958251953125)",1,"(0.25327467918395996, 0.42003506422042847)","(-136.9325714111328, 178.25735473632812, 54.23857879638672)",1,2.7661895751953125,1,"(17.827594757080078, 61.16815948486328, 676.52685546875)",1,1742986653677,11.701583862304688,10.91217041015625
2147685458,497055155198,"(0.25737443566322327, 0.4071720838546753)","(-134.65721130371094, 182.03082275390625, 55.6120719909668)",1,2.73223876953125,1,"(-42.99324035644531, 58.034690856933594, 678.0208740234375)",1,"(0.2567727565765381, 0.4215971827507019)","(-134.9911346435547, 177.79910278320312, 54.071773529052734)",1,2.776763916015625,1,"(17.828502655029297, 61.19614028930664, 676.5899047851562)",1,1742986653694,11.830902099609375,11.380889892578125
2147702124,497055171864,"(0.25873619318008423, 0.40455684065818787)","(-133.90139770507812, 182.7980194091797, 55.89128494262695)",1,2.7293853759765625,1,"(-42.99431228637695, 58.0434684753418, 677.99560546875)",1,"(0.2576199471950531, 0.42612212896347046)","(-134.5209503173828, 176.47164916992188, 53.5886344909668)",1,2.774078369140625,1,"(17.82605743408203, 61.21874237060547, 676.5267333984375)",1,1742986653711,11.694488525390625,11.136734008789062
2147718791,497055188531,"(0.2570469081401825, 0.40549662709236145)","(-134.8389434814453, 182.5223388671875, 55.790950775146484)",1,2.7239990234375,1,"(-42.99153518676758, 58.05180740356445, 677.970947265625)",1,"(0.25347670912742615, 0.4335431158542633)","(-136.82044982910156, 174.2946319580078, 52.79624938964844)",1,2.7627716064453125,1,"(17.834184646606445, 61.242591857910156, 676.564453125)",1,1742986653727,11.638275146484375,11.235275268554688
2147735458,497055205198,"(0.25803425908088684, 0.40902215242385864)","(-134.29098510742188, 181.4880828857422, 55.41448211669922)",1,2.7098541259765625,1,"(-42.98258972167969, 58.054195404052734, 677.8819580078125)",1,"(0.2527865171432495, 0.42707398533821106)","(-137.20352172851562, 176.19241333007812, 53.487022399902344)",1,2.7684783935546875,1,"(17.84773826599121, 61.245182037353516, 676.5003662109375)",1,1742986653744,11.575714111328125,11.269882202148438
2147752125,497055221864,"(0.2568081319332123, 0.40633779764175415)","(-134.9715118408203, 182.27557373046875, 55.70111846923828)",1,2.735321044921875,1,"(-42.927921295166016, 58.034908294677734, 677.6478881835938)",1,"(0.25800448656082153, 0.42187196016311646)","(-134.30751037597656, 177.71847534179688, 54.04244613647461)",1,2.7691192626953125,1,"(17.906068801879883, 61.228214263916016, 676.522216796875)",1,1742986653760,11.434814453125,10.979217529296875
2147768791,497055238530,"(0.3276011049747467, 0.4604147970676422)","(-95.68138885498047, 166.41152954101562, 49.92705535888672)",1,2.7435455322265625,1,"(-42.48838424682617, 57.95196533203125, 677.502685546875)",1,"(0.3452860116958618, 0.4821943938732147)","(-85.86627960205078, 160.0222625732422, 47.60159683227539)",1,2.7845458984375,1,"(18.373748779296875, 61.0874137878418, 676.2697143554688)",1,1742986653777,12.114730834960938,11.084320068359375
2147785458,497055255197,"(0.39352554082870483, 0.5168874859809875)","(-59.093345642089844, 149.8446807861328, 43.89724349975586)",1,2.7446746826171875,1,"(-42.0155143737793, 57.76558303833008, 677.237548828125)",1,"(0.4053821861743927, 0.5107901692390442)","(-52.51291275024414, 151.63340759277344, 44.54825973510742)",1,2.7497406005859375,1,"(18.852413177490234, 60.904048919677734, 676.1422119140625)",1,1742986653793,11.242202758789062,11.317718505859375
2147802124,497055271863,"(0.43666449189186096, 0.5423334836959839)","(-35.151214599609375, 142.3798370361328, 41.18022155761719)",1,2.7542877197265625,1,"(-41.65245056152344, 57.71232604980469, 677.1045532226562)",1,"(0.4517876207828522, 0.532265305519104)","(-26.757883071899414, 145.3334503173828, 42.25529098510742)",1,2.67022705078125,1,"(19.204856872558594, 60.881370544433594, 676.50146484375)",1,1742986653811,11.77655029296875,11.413406372070312
2147818792,497055288530,"(0.4491333067417145, 0.536850094795227)","(-28.231033325195312, 143.9884490966797, 41.76576614379883)",1,2.764617919921875,1,"(-41.53777313232422, 57.74120330810547, 677.033203125)",1,"(0.4518502652645111, 0.534774124622345)","(-26.72311782836914, 144.5974578857422, 41.98740005493164)",1,2.7255706787109375,1,"(19.366317749023438, 60.881439208984375, 676.4915771484375)",1,1742986653827,11.063156127929688,10.88824462890625
