device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,left_eye_openness_value,right_eye_openness_value
3798546675,1335861720576,"(0.4924118220806122, 0.8722971677780151)","(-4.211462497711182, 45.581600189208984, 5.948599338531494)",1,2.9223175048828125,1,"(-27.122861862182617, 73.555419921875, 698.3942260742188)",1,"(0.49687838554382324, 0.8840286135673523)","(-1.7325212955474854, 42.14009094238281, 4.695937156677246)",1,2.8435821533203125,1,"(33.82479476928711, 77.10527038574219, 693.8780517578125)",1,9.643585205078125,9.483612060546875
3798563342,1335861737243,"(0.4937507212162018, 0.8635042309761047)","(-3.4683773517608643, 48.161109924316406, 6.887441635131836)",1,2.8945770263671875,1,"(-27.103500366210938, 73.55130004882812, 698.3414306640625)",1,"(0.4938119351863861, 0.8818602561950684)","(-3.434419631958008, 42.776206970214844, 4.927499771118164)",1,2.820037841796875,1,"(33.82896041870117, 77.09293365478516, 693.7967529296875)",1,9.84197998046875,9.545623779296875
3798580008,1335861753909,"(0.4883083999156952, 0.8643409609794617)","(-6.488846302032471, 47.91564178466797, 6.7980852127075195)",1,2.8834991455078125,1,"(-27.08266830444336, 73.55569458007812, 698.2890625)",1,"(0.4938681721687317, 0.8737379908561707)","(-3.4031946659088135, 45.15894317626953, 5.794718265533447)",1,2.812591552734375,1,"(33.83449172973633, 77.0709228515625, 693.609619140625)",1,9.49530029296875,9.421096801757812
3798596675,1335861770576,"(0.4911974370479584, 0.8689213991165161)","(-4.885451316833496, 46.57191467285156, 6.3089985847473145)",1,2.91888427734375,1,"(-27.057594299316406, 73.53624725341797, 698.1427001953125)",1,"(0.4954777657985687, 0.8820379376411438)","(-2.5098488330841064, 42.724063873291016, 4.908478736877441)",1,2.8428802490234375,1,"(33.84939193725586, 77.04662322998047, 693.4749755859375)",1,9.681671142578125,9.579864501953125
3798613342,1335861787243,"(0.4884933829307556, 0.8701348900794983)","(-6.38621711730957, 46.2159538269043, 6.179460048675537)",1,2.9106597900390625,1,"(-27.029808044433594, 73.53357696533203, 698.104736328125)",1,"(0.49133366346359253, 0.8759771585464478)","(-4.8098320960998535, 44.5020751953125, 5.555665016174316)",1,2.82366943359375,1,"(33.8800048828125, 77.04207611083984, 693.458740234375)",1,9.69757080078125,9.014175415039062
3798630008,1335861803909,"(0.48723000288009644, 0.8775307536125183)","(-7.087374687194824, 44.04630661010742, 5.389754772186279)",1,2.9339752197265625,1,"(-27.002138137817383, 73.54633331298828, 698.0662841796875)",1,"(0.4920247197151184, 0.873904287815094)","(-4.426298141479492, 45.11016082763672, 5.776975154876709)",1,2.817138671875,1,"(33.91725158691406, 77.04798126220703, 693.4806518554688)",1,9.688201904296875,9.479019165039062
3798646675,1335861820576,"(0.48010727763175964, 0.8778874278068542)","(-11.040504455566406, 43.941650390625, 5.35168981552124)",1,2.92901611328125,1,"(-26.97857666015625, 73.56501007080078, 698.1074829101562)",1,"(0.4852001667022705, 0.8800809979438782)","(-8.213939666748047, 43.29814147949219, 5.117496013641357)",1,2.8224639892578125,1,"(33.961158752441406, 77.06961059570312, 693.6099853515625)",1,9.667694091796875,9.383758544921875
3798663342,1335861837243,"(0.48224419355392456, 0.8826751708984375)","(-9.854496002197266, 42.537086486816406, 4.840519428253174)",1,2.9166412353515625,1,"(-26.964111328125, 73.57821655273438, 698.190185546875)",1,"(0.4826623499393463, 0.8810907602310181)","(-9.622422218322754, 43.001949310302734, 5.009633541107178)",1,2.8176422119140625,1,"(33.986568450927734, 77.07951354980469, 693.6612548828125)",1,9.638717651367188,9.544906616210938
3798680008,1335861853910,"(0.48654904961586, 0.8765789866447449)","(-7.465292930603027, 44.32550048828125, 5.491371154785156)",1,2.924652099609375,1,"(-26.958141326904297, 73.59941101074219, 698.3387451171875)",1,"(0.4809747338294983, 0.8806130886077881)","(-10.559032440185547, 43.14203643798828, 5.060622215270996)",1,2.829986572265625,1,"(34.010284423828125, 77.10806274414062, 693.8460083007812)",1,9.745208740234375,9.546844482421875
3798696677,1335861870579,"(0.4846380352973938, 0.8714275360107422)","(-8.525921821594238, 45.836734771728516, 6.0413970947265625)",1,2.900115966796875,1,"(-26.96035385131836, 73.60780334472656, 698.3780517578125)",1,"(0.4805135726928711, 0.8692623376846313)","(-10.814990997314453, 46.47190475463867, 6.272634983062744)",1,2.800537109375,1,"(33.99702072143555, 77.09686279296875, 693.699951171875)",1,9.666046142578125,9.45989990234375
3798713343,1335861887245,"(0.4918672442436218, 0.8715798854827881)","(-4.513710021972656, 45.79203796386719, 6.025180816650391)",1,2.915802001953125,1,"(-26.96744155883789, 73.5962142944336, 698.243896484375)",1,"(0.4850587248802185, 0.8762361407279968)","(-8.292417526245117, 44.42607498168945, 5.528006553649902)",1,2.858154296875,1,"(33.979835510253906, 77.08219909667969, 693.5675048828125)",1,9.760711669921875,9.434341430664062
3798730010,1335861903912,"(0.48975053429603577, 0.8716905117034912)","(-5.688471794128418, 45.75957489013672, 6.013350486755371)",1,2.9115753173828125,1,"(-26.978105545043945, 73.57752227783203, 698.14892578125)",1,"(0.48672252893447876, 0.875147819519043)","(-7.369022846221924, 44.745357513427734, 5.644235610961914)",1,2.7847137451171875,1,"(33.964168548583984, 77.0611801147461, 693.46337890625)",1,9.545608520507812,9.299636840820312
3798746677,1335861920579,"(0.4807540476322174, 0.8748719692230225)","(-10.681537628173828, 44.8262825012207, 5.673635959625244)",1,2.92169189453125,1,"(-26.980504989624023, 73.56295776367188, 698.1621704101562)",1,"(0.4841701090335846, 0.8789923191070557)","(-8.785599708557129, 43.61751174926758, 5.233724117279053)",1,2.8101806640625,1,"(33.96553039550781, 77.04510498046875, 693.4766845703125)",1,9.679916381835938,9.489578247070312
3798763343,1335861937245,"(0.48363256454467773, 0.8796155452728271)","(-9.083963394165039, 43.43470001220703, 5.167133808135986)",1,2.9460601806640625,1,"(-26.972942352294922, 73.55189514160156, 698.2305297851562)",1,"(0.4820360541343689, 0.8795750737190247)","(-9.970005989074707, 43.4465446472168, 5.171511650085449)",1,2.819061279296875,1,"(33.988040924072266, 77.0356674194336, 693.607666015625)",1,9.659103393554688,9.224853515625
3798780010,1335861953912,"(0.4905531704425812, 0.869450569152832)","(-5.243006706237793, 46.416683197021484, 6.2525248527526855)",1,2.91668701171875,1,"(-26.95343589782715, 73.564208984375, 698.39501953125)",1,"(0.4908657371997833, 0.8781914710998535)","(-5.069540977478027, 43.85247802734375, 5.319220066070557)",1,2.8188629150390625,1,"(34.024009704589844, 77.03446960449219, 693.76318359375)",1,9.474151611328125,9.48968505859375
3798796677,1335861970579,"(0.49493807554244995, 0.8709492683410645)","(-2.809398651123047, 45.97705078125, 6.092479228973389)",1,2.8980865478515625,1,"(-26.92540740966797, 73.55039978027344, 698.3709716796875)",1,"(0.49433866143226624, 0.8800904154777527)","(-3.1420786380767822, 43.29538345336914, 5.116462230682373)",1,2.84954833984375,1,"(34.05186462402344, 77.00531005859375, 693.7603759765625)",1,9.76507568359375,9.386932373046875
3798813343,1335861987245,"(0.49473875761032104, 0.8699082732200623)","(-2.920006275177002, 46.28241729736328, 6.203649520874023)",1,2.8926849365234375,1,"(-26.889568328857422, 73.50991821289062, 698.211669921875)",1,"(0.49297580122947693, 0.8768194317817688)","(-3.898473024368286, 44.25496292114258, 5.465725421905518)",1,2.8337554931640625,1,"(34.07653045654297, 76.92769622802734, 693.397705078125)",1,9.395706176757812,9.438400268554688
3798830010,1335862003912,"(0.49514466524124146, 0.86311274766922)","(-2.6947317123413086, 48.275962829589844, 6.929243087768555)",1,2.9233245849609375,1,"(-26.824440002441406, 73.46601867675781, 697.9473876953125)",1,"(0.48997962474823, 0.8730959296226501)","(-5.561339855194092, 45.3472900390625, 5.86330509185791)",1,2.8065643310546875,1,"(34.13190841674805, 76.85305786132812, 693.031982421875)",1,9.528335571289062,9.578323364257812
3798846677,1335862020579,"(0.48936927318573, 0.8599807620048523)","(-5.900071144104004, 49.19475555419922, 7.263620376586914)",1,2.9191131591796875,1,"(-26.7597713470459, 73.45398712158203, 697.8590087890625)",1,"(0.4895930588245392, 0.8580044507980347)","(-5.775862216949463, 49.77451705932617, 7.474674701690674)",1,2.794525146484375,1,"(34.217674255371094, 76.8870849609375, 693.4627075195312)",1,9.577163696289062,9.428024291992188
3798863343,1335862037245,"(0.4875353276729584, 0.8696991205215454)","(-6.9179205894470215, 46.343746185302734, 6.225976943969727)",1,2.9122314453125,1,"(-26.711475372314453, 73.50816345214844, 698.1874389648438)",1,"(0.49082517623901367, 0.8633638620376587)","(-5.092036724090576, 48.20228576660156, 6.902409076690674)",1,2.8087615966796875,1,"(34.271888732910156, 76.90626525878906, 693.72412109375)",1,9.569137573242188,9.103363037109375
3798880010,1335862053912,"(0.5372241735458374, 0.8392638564109802)","(20.659400939941406, 55.272274017333984, 9.475707054138184)",1,2.8834991455078125,1,"(-26.46871566772461, 73.62541198730469, 698.4083251953125)",1,"(0.5397390723228455, 0.8666852712631226)","(22.05516242980957, 47.22793197631836, 6.547749996185303)",1,2.8797149658203125,1,"(34.504310607910156, 76.97708129882812, 693.6720581054688)",1,9.443252563476562,9.428634643554688
3798896677,1335862070580,"(0.5650891065597534, 0.7996890544891357)","(36.12440872192383, 66.88195037841797, 13.701254844665527)",1,2.8877105712890625,1,"(-26.200881958007812, 73.68831634521484, 698.2157592773438)",1,"(0.5684110522270203, 0.8103992938995361)","(37.96810531616211, 63.73996353149414, 12.557724952697754)",1,2.8124237060546875,1,"(34.740455627441406, 77.09923553466797, 693.794677734375)",1,9.377243041992188,9.224197387695312
3798913343,1335862087246,"(0.5644993782043457, 0.8063881397247314)","(35.79713439941406, 64.91670227050781, 12.985981941223145)",1,2.8876953125,1,"(-26.093345642089844, 73.66693878173828, 697.51123046875)",1,"(0.5646178722381592, 0.8194209933280945)","(35.86290740966797, 61.09337615966797, 11.59443187713623)",1,2.898468017578125,1,"(34.77568817138672, 77.00994110107422, 692.9371337890625)",1,9.43597412109375,9.379318237304688
3798930010,1335862103913,"(0.5632171630859375, 0.8088381290435791)","(35.08549118041992, 64.19798278808594, 12.724388122558594)",1,2.87200927734375,1,"(-26.069580078125, 73.6666259765625, 697.4862060546875)",1,"(0.5576143264770508, 0.8120909929275513)","(31.975919723510742, 63.24372863769531, 12.377057075500488)",1,2.8530120849609375,1,"(34.84872055053711, 77.01202392578125, 692.9297485351562)",1,9.826904296875,9.29541015625
3798946680,1335862120583,"(0.5620526671409607, 0.8072736263275146)","(34.439212799072266, 64.65694427490234, 12.891438484191895)",1,2.8710479736328125,1,"(-26.043720245361328, 73.67073059082031, 697.5277099609375)",1,"(0.563893735408783, 0.8124570250511169)","(35.46101379394531, 63.13633346557617, 12.338000297546387)",1,2.848724365234375,1,"(34.92052459716797, 77.08213806152344, 693.4945678710938)",1,9.818023681640625,9.327362060546875
3798963346,1335862137249,"(0.5655884742736816, 0.8024476766586304)","(36.401607513427734, 66.07266998291016, 13.406723976135254)",1,2.880615234375,1,"(-26.03083610534668, 73.68428802490234, 697.69091796875)",1,"(0.5638124346733093, 0.8179715871810913)","(35.41584396362305, 61.51858901977539, 11.749159812927246)",1,2.861297607421875,1,"(34.96170425415039, 77.10570526123047, 693.75732421875)",1,9.478775024414062,9.330108642578125
3798980013,1335862153916,"(0.573415994644165, 0.8011041879653931)","(40.74584197998047, 66.46680450439453, 13.550161361694336)",1,2.856842041015625,1,"(-26.014118194580078, 73.68647003173828, 697.7332763671875)",1,"(0.5657454133033752, 0.8190360069274902)","(36.48869705200195, 61.20632553100586, 11.635482788085938)",1,2.8592071533203125,1,"(34.972415924072266, 77.04759216308594, 693.3826293945312)",1,9.74725341796875,9.420364379882812
3798996680,1335862170583,"(0.5650689005851746, 0.8097845911979675)","(36.11323165893555, 63.92031478881836, 12.623327255249023)",1,2.85321044921875,1,"(-25.990020751953125, 73.71083068847656, 697.8162841796875)",1,"(0.5629735589027405, 0.8200497627258301)","(34.950294494628906, 60.90892791748047, 11.527273178100586)",1,2.8413543701171875,1,"(34.97926330566406, 76.9716567993164, 692.822265625)",1,9.840805053710938,9.448883056640625
3799013346,1335862187249,"(0.5742557644844055, 0.8071210384368896)","(41.211936950683594, 64.70171356201172, 12.907687187194824)",1,2.9021148681640625,1,"(-25.964557647705078, 73.71322631835938, 697.805419921875)",1,"(0.5651586055755615, 0.8120855093002319)","(36.16297912597656, 63.24532699584961, 12.377666473388672)",1,2.8365936279296875,1,"(34.99271011352539, 76.9183349609375, 692.4215087890625)",1,9.647781372070312,9.519485473632812
3799030013,1335862203916,"(0.5718057751655579, 0.7947335243225098)","(39.85219192504883, 68.33570098876953, 14.230411529541016)",1,2.852020263671875,1,"(-25.935226440429688, 73.68446350097656, 697.5924072265625)",1,"(0.5607228875160217, 0.8238927125930786)","(33.701168060302734, 59.78156280517578, 11.116889953613281)",1,2.86737060546875,1,"(35.03676223754883, 76.9317626953125, 692.5494384765625)",1,9.671798706054688,9.493896484375
3799046680,1335862220583,"(0.5683865547180176, 0.7993009686470032)","(37.95448303222656, 66.99581909179688, 13.742688179016113)",1,2.8747711181640625,1,"(-25.910364151000977, 73.6481704711914, 697.4320068359375)",1,"(0.5617583394050598, 0.8315576314926147)","(34.2758674621582, 57.53298568725586, 10.298502922058105)",1,2.877532958984375,1,"(35.08070755004883, 76.9529037475586, 692.8382568359375)",1,9.774856567382812,9.341812133789062
3799063346,1335862237249,"(0.5650134086608887, 0.794403612613678)","(36.08241271972656, 68.43248748779297, 14.26562786102295)",1,2.8724365234375,1,"(-25.888687133789062, 73.58760833740234, 697.2581787109375)",1,"(0.5579954385757446, 0.8420029878616333)","(32.187435150146484, 54.46873474121094, 9.183223724365234)",1,2.913055419921875,1,"(35.110069274902344, 76.93785095214844, 693.0339965820312)",1,9.934555053710938,9.525833129882812
3799080014,1335862253917,"(0.5677856802940369, 0.7812680602073669)","(37.62104415893555, 72.28594970703125, 15.668144226074219)",1,2.884765625,1,"(-25.874244689941406, 73.52046203613281, 697.1238403320312)",1,"(0.5603625178337097, 0.8217825293540955)","(33.501136779785156, 60.400604248046875, 11.342229843139648)",1,2.86322021484375,1,"(35.120731353759766, 76.88801574707031, 693.099609375)",1,9.662109375,9.442276000976562
3799096681,1335862270584,"(0.570550799369812, 0.7990171909332275)","(39.155677795410156, 67.07904052734375, 13.772994995117188)",1,2.9158782958984375,1,"(-25.87732696533203, 73.4994125366211, 697.1898193359375)",1,"(0.5617619752883911, 0.8159091472625732)","(34.277862548828125, 62.12363815307617, 11.969391822814941)",1,2.8491668701171875,1,"(35.124637603759766, 76.85468292236328, 693.1661376953125)",1,10.041091918945312,9.404586791992188
3799113347,1335862287250,"(0.5689617395401001, 0.7965867519378662)","(38.27373123168945, 67.79204559326172, 14.032505989074707)",1,2.8797760009765625,1,"(-25.896949768066406, 73.51687622070312, 697.41845703125)",1,"(0.5662559866905212, 0.8103024959564209)","(36.7720832824707, 63.768394470214844, 12.568005561828613)",1,2.8597259521484375,1,"(35.112754821777344, 76.83477020263672, 693.087890625)",1,9.527618408203125,9.48712158203125
3799130014,1335862303917,"(0.596462607383728, 0.7637577056884766)","(53.53670120239258, 77.42277526855469, 17.537796020507812)",1,2.89453125,1,"(-25.784212112426758, 73.5982666015625, 697.4564819335938)",1,"(0.5878596901893616, 0.8073553442955017)","(48.7620964050293, 64.63297271728516, 12.882658004760742)",1,2.8912353515625,1,"(35.209842681884766, 76.92642211914062, 692.9964599609375)",1,9.746597290039062,9.482330322265625
3799146681,1335862320584,"(0.6530212759971619, 0.7121025919914246)","(84.92676544189453, 92.57632446289062, 23.05327606201172)",1,2.9542236328125,1,"(-25.349315643310547, 73.76783752441406, 697.329833984375)",1,"(0.6615412831306458, 0.7175215482711792)","(89.65538024902344, 90.9865951538086, 22.474668502807617)",1,2.8480987548828125,1,"(35.495052337646484, 77.09757995605469, 692.9910888671875)",1,9.54669189453125,8.98492431640625
3799163347,1335862337250,"(0.7198859453201294, 0.7069982886314392)","(122.03666687011719, 94.07372283935547, 23.598281860351562)",1,2.9673614501953125,1,"(-24.86128807067871, 73.99790954589844, 697.9053344726562)",1,"(0.733488142490387, 0.6949568390846252)","(129.5858917236328, 97.60621643066406, 24.88400650024414)",1,2.81024169921875,1,"(35.8901252746582, 77.3276138305664, 693.8304443359375)",1,9.46466064453125,9.332244873046875
3799180014,1335862353917,"(0.7885370254516602, 0.7158046960830688)","(160.1379852294922, 91.49031066894531, 22.65793800354004)",1,2.9883575439453125,1,"(-24.404281616210938, 73.98993682861328, 698.0648193359375)",1,"(0.8032540082931519, 0.7000705003738403)","(168.30596923828125, 96.1060791015625, 24.337923049926758)",1,2.7852325439453125,1,"(36.22700500488281, 77.29647827148438, 693.8997802734375)",1,9.089248657226562,9.057937622070312
3799196681,1335862370584,"(0.8653600215911865, 0.7058318853378296)","(202.77476501464844, 94.41592407226562, 23.722816467285156)",1,2.951629638671875,1,"(-23.972156524658203, 73.91423034667969, 698.11376953125)",1,"(0.8652774691581726, 0.7268878221511841)","(202.7289581298828, 88.23894500732422, 21.474563598632812)",1,2.7999725341796875,1,"(36.56018829345703, 77.25214385986328, 694.0472412109375)",1,9.097671508789062,9.048583984375
